LSOA code,Have central heating,No central heating
E01000867,95.5613577,4.438642298
E01000868,96.76985195,3.230148048
E01000869,97.15261959,2.84738041
E01000870,97.24137931,2.75862069
E01000871,98.16232772,1.837672282
E01000872,96.11764706,3.882352941
E01000873,98.4939759,1.506024096
E01000874,97.28867624,2.711323764
E01000875,97.65625,2.34375
E01000876,98.06763285,1.93236715
E01000877,96.66666667,3.333333333
E01000878,97.77777778,2.222222222
E01000879,97.55244755,2.447552448
E01000880,98.44290657,1.557093426
E01000881,98.17578773,1.824212272
E01000882,97.44744745,2.552552553
E01000883,96.68874172,3.311258278
E01000884,97.76632302,2.233676976
E01000885,99.0512334,0.948766603
E01000886,98.48229342,1.517706577
E01000887,97.84946237,2.150537634
E01000888,97.3354232,2.664576803
E01000889,98.30747532,1.692524683
E01000890,97.69357496,2.306425041
E01000891,97.23577236,2.764227642
E01000892,98.03680982,1.963190184
E01000893,97.10806697,2.891933029
E01000894,97.87234043,2.127659574
E01000895,96.81122449,3.18877551
E01000896,97.59036145,2.409638554
E01000897,97.24770642,2.752293578
E01000898,97.94188862,2.05811138
E01000899,97.16312057,2.836879433
E01000900,97.77158774,2.228412256
E01000901,97.27520436,2.72479564
E01000902,96.86924494,3.130755064
E01000903,96.6507177,3.349282297
E01000904,97.77282851,2.227171492
E01000905,98.03407602,1.965923984
E01000906,98.22888283,1.771117166
E01000907,97.72727273,2.272727273
E01000908,97.27979275,2.720207254
E01000909,98.60465116,1.395348837
E01000910,99.10233393,0.897666068
E01000911,98.57369255,1.426307448
E01000912,98.23788546,1.762114537
E01000913,98.82525698,1.174743025
E01000914,94.12532637,5.874673629
E01000915,97.95221843,2.04778157
E01000916,97.85407725,2.145922747
E01000917,98.13333333,1.866666667
E01000918,97.29064039,2.709359606
E01000919,96.21848739,3.781512605
E01000920,95.71603427,4.283965728
E01000921,97.61129207,2.388707926
E01000922,97.53265602,2.467343977
E01000923,98.57142857,1.428571429
E01000924,97.24517906,2.754820937
E01000925,98.23943662,1.76056338
E01000926,97.38134206,2.618657938
E01000927,97.96511628,2.034883721
E01000928,98.26666667,1.733333333
E01000929,96.41873278,3.581267218
E01000930,95.7311535,4.268846503
E01000931,96.53679654,3.463203463
E01000932,97.27272727,2.727272727
E01000933,97.79141104,2.208588957
E01000934,96.65271967,3.347280335
E01000935,96.31205674,3.687943262
E01000937,94.48441247,5.51558753
E01000938,96.96485623,3.03514377
E01000939,96.93251534,3.067484663
E01000941,97.37335835,2.626641651
E01000942,94.29133858,5.708661417
E01000943,98.39449541,1.605504587
E01000944,96.99646643,3.003533569
E01000946,97.66423358,2.335766423
E01000947,95.82822086,4.171779141
E01000948,96.6442953,3.355704698
E01000949,97.55043228,2.449567723
E01000951,97.15302491,2.846975089
E01000952,96.49923896,3.500761035
E01000954,97.53846154,2.461538462
E01000955,97.37827715,2.621722846
E01000956,95.21452145,4.785478548
E01000957,96,4
E01000958,97.48163694,2.518363064
E01000959,97.51824818,2.481751825
E01000960,97.76035834,2.239641657
E01000961,96.9571231,3.042876902
E01000962,98.15059445,1.849405548
E01000963,95.28415961,4.715840387
E01000964,97.75132275,2.248677249
E01000965,98.1595092,1.840490798
E01000966,97.99713877,2.00286123
E01000967,97.63779528,2.362204724
E01000968,98.21673525,1.783264746
E01000969,98.08988764,1.91011236
E01000970,96.97368421,3.026315789
E01000971,97.75086505,2.249134948
E01000972,97.28317659,2.716823406
E01000973,97.41763134,2.582368655
E01000974,96.20915033,3.790849673
E01000975,96.91714836,3.082851638
E01000976,96.8,3.2
E01000977,97.56871036,2.431289641
E01000978,97.1257485,2.874251497
E01000979,96.51612903,3.483870968
E01000980,97.40932642,2.590673575
E01000981,98.78419453,1.215805471
E01000982,98.5141159,1.485884101
E01000983,97.92243767,2.077562327
E01000984,98.09160305,1.908396947
E01000985,99.42307692,0.576923077
E01000986,98.55072464,1.449275362
E01000987,99.2202729,0.779727096
E01000989,98.88535032,1.114649682
E01000990,96.80451128,3.195488722
E01000991,99.56140351,0.438596491
E01000992,98.39416058,1.605839416
E01000993,97.34219269,2.657807309
E01000994,98.5046729,1.495327103
E01000995,96.85950413,3.140495868
E01000996,98.66071429,1.339285714
E01000997,97.12525667,2.874743326
E01000998,97.95570698,2.044293015
E01000999,97.47706422,2.52293578
E01001000,98.04305284,1.956947162
E01001001,96.72413793,3.275862069
E01001002,98.47036329,1.529636711
E01001003,97.4789916,2.521008403
E01001004,97.31113956,2.688860435
E01001005,97.66666667,2.333333333
E01001006,98.1186686,1.881331404
E01001007,98.16666667,1.833333333
E01001008,97.74011299,2.259887006
E01001009,97.74774775,2.252252252
E01001010,97.69357496,2.306425041
E01001011,95.80908033,4.190919674
E01001012,96.41975309,3.580246914
E01001013,96.78492239,3.215077605
E01001015,99.28057554,0.71942446
E01001016,98.92141757,1.078582435
E01001017,99.20508744,0.79491256
E01001018,99.21135647,0.788643533
E01001019,98.81756757,1.182432432
E01001020,99.68847352,0.31152648
E01001021,98.7202925,1.279707495
E01001022,100,0
E01001023,97.94826048,2.051739518
E01001024,99.24098672,0.759013283
E01001025,99.38900204,0.610997963
E01001026,99.25261584,0.747384155
E01001027,99.59636731,0.403632694
E01001028,99.81549815,0.184501845
E01001029,99.0625,0.9375
E01001030,99.79757085,0.20242915
E01001031,99.02534113,0.974658869
E01001032,98.92280072,1.077199282
E01001033,97.79735683,2.202643172
E01001034,98.35082459,1.649175412
E01001035,98.09069212,1.909307876
E01001036,98.63636364,1.363636364
E01001037,98.24046921,1.759530792
E01001038,98.31401475,1.685985248
E01001039,99.50083195,0.499168053
E01001040,98.24561404,1.754385965
E01001041,97.38651994,2.613480055
E01001042,97.56871036,2.431289641
E01001044,97.01314217,2.986857826
E01001046,97.61904762,2.380952381
E01001047,96,4
E01001049,99.22928709,0.770712909
E01001050,97.72439949,2.275600506
E01001051,98.76106195,1.238938053
E01001052,99.33333333,0.666666667
E01001053,98.12382739,1.876172608
E01001054,98.47715736,1.52284264
E01001055,97.9020979,2.097902098
E01001056,95.83333333,4.166666667
E01001057,97.51243781,2.487562189
E01001058,99.61832061,0.381679389
E01001059,99.25149701,0.748502994
E01001060,98.29192547,1.708074534
E01001061,98.77300613,1.226993865
E01001062,98.92280072,1.077199282
E01001063,99.13194444,0.868055556
E01001064,99.3495935,0.650406504
E01001065,97.07692308,2.923076923
E01001066,97.9047619,2.095238095
E01001067,99.13043478,0.869565217
E01001068,98.93899204,1.061007958
E01001069,99.00793651,0.992063492
E01001070,98.76352396,1.236476043
E01001071,99.58506224,0.414937759
E01001072,99.62962963,0.37037037
E01001073,97.76632302,2.233676976
E01001074,98.7745098,1.225490196
E01001075,98.59594384,1.404056162
E01001076,98.23943662,1.76056338
E01001077,97.86407767,2.13592233
E01001078,98.43137255,1.568627451
E01001079,98.47715736,1.52284264
E01001080,97.60683761,2.393162393
E01001081,98.39034205,1.609657948
E01001082,97.13193117,2.868068834
E01001083,98.89502762,1.104972376
E01001084,98.64661654,1.353383459
E01001085,97.53466872,2.465331279
E01001086,98.81756757,1.182432432
E01001087,98.05481874,1.945181256
E01001088,98.26086957,1.739130435
E01001089,98.14528594,1.854714065
E01001090,96.61399549,3.386004515
E01001091,98.03921569,1.960784314
E01001092,99.28673324,0.713266762
E01001093,98.87165021,1.128349788
E01001094,98.40425532,1.595744681
E01001095,97.48322148,2.516778523
E01001096,99.25373134,0.746268657
E01001097,98.37883959,1.62116041
E01001098,99.62616822,0.373831776
E01001099,98.16360601,1.83639399
E01001100,98.83913765,1.160862355
E01001101,99.60474308,0.395256917
E01001102,99.0521327,0.947867299
E01001103,99.37888199,0.621118012
E01001104,98.91304348,1.086956522
E01001105,99.04153355,0.958466454
E01001106,98.57142857,1.428571429
E01001107,99.10179641,0.898203593
E01001108,99.68895801,0.311041991
E01001109,97.9253112,2.074688797
E01001110,97.20670391,2.793296089
E01001111,96.43410853,3.565891473
E01001112,97.42388759,2.576112412
E01001113,97.89964994,2.100350058
E01001114,97.33333333,2.666666667
E01001115,98.29984544,1.70015456
E01001116,97.68595041,2.314049587
E01001118,97.62443439,2.375565611
E01001119,99.30915371,0.690846287
E01001120,98.03149606,1.968503937
E01001121,99.62962963,0.37037037
E01001122,98.69281046,1.307189542
E01001123,98.17578773,1.824212272
E01001124,99.66832504,0.331674959
E01001125,98.85057471,1.149425287
E01001126,98.48739496,1.512605042
E01001127,99.48717949,0.512820513
E01001128,97.19298246,2.807017544
E01001129,98.41897233,1.581027668
E01001130,97.6702509,2.329749104
E01001131,98.78603945,1.213960546
E01001132,99.06832298,0.931677019
E01001133,99.17695473,0.823045267
E01001134,98.52289513,1.477104874
E01001135,99.37304075,0.626959248
E01001136,96.23601221,3.763987792
E01001137,98.66666667,1.333333333
E01001138,98.19193324,1.808066759
E01001139,96.77871148,3.221288515
E01001140,96.31093544,3.689064559
E01001141,97.37762238,2.622377622
E01001142,98.79518072,1.204819277
E01001143,97.93939394,2.060606061
E01001144,97.62202753,2.377972466
E01001145,96.79266896,3.207331042
E01001146,97.35099338,2.649006623
E01001147,96.86098655,3.139013453
E01001148,98.57549858,1.424501425
E01001149,98.71589085,1.284109149
E01001150,98.12206573,1.877934272
E01001151,97.91976226,2.080237741
E01001152,97.33840304,2.661596958
E01001153,97.87581699,2.124183007
E01001154,97.8021978,2.197802198
E01001155,95.8068615,4.193138501
E01001156,98.05555556,1.944444444
E01001157,99.03691814,0.963081862
E01001158,97.01492537,2.985074627
E01001159,98.23848238,1.761517615
E01001160,98.88357257,1.116427432
E01001161,98.5428051,1.4571949
E01001162,98.25,1.75
E01001163,97.7245509,2.275449102
E01001164,93.93939394,6.060606061
E01001165,97.78699862,2.213001383
E01001166,96.57534247,3.424657534
E01001167,97.8021978,2.197802198
E01001168,96.8707483,3.129251701
E01001169,99.2199688,0.780031201
E01001170,96.86800895,3.131991051
E01001171,96.92082111,3.079178886
E01001172,98.08481532,1.915184679
E01001173,98.02867384,1.971326165
E01001174,97.06457926,2.935420744
E01001175,97.2972973,2.702702703
E01001176,98.54368932,1.45631068
E01001177,97.46835443,2.53164557
E01001178,96.66110184,3.338898164
E01001179,96.70932358,3.290676417
E01001180,97.62611276,2.37388724
E01001181,97.62711864,2.372881356
E01001182,98.9154013,1.084598698
E01001183,97.95275591,2.047244094
E01001184,97.97752809,2.02247191
E01001185,96.37096774,3.629032258
E01001186,96.81372549,3.18627451
E01001187,96.67077682,3.329223181
E01001188,96.39519359,3.604806409
E01001189,99.12854031,0.871459695
E01001190,97.84053156,2.159468439
E01001191,96.06481481,3.935185185
E01001192,98.69565217,1.304347826
E01001193,97.71126761,2.288732394
E01001194,98.06451613,1.935483871
E01001195,98.53896104,1.461038961
E01001196,97.25829726,2.741702742
E01001197,98.19444444,1.805555556
E01001198,98.48739496,1.512605042
E01001199,98.06259314,1.937406855
E01001200,98.73015873,1.26984127
E01001201,98.40510367,1.594896332
E01001202,97.09418838,2.905811623
E01001203,96.96261682,3.037383178
E01001204,99.15682968,0.84317032
E01001205,97.2392638,2.760736196
E01001206,95.65217391,4.347826087
E01001207,97.36147757,2.638522427
E01001208,99.8019802,0.198019802
E01001209,98.46625767,1.533742331
E01001210,97.49340369,2.506596306
E01001211,98.60335196,1.396648045
E01001212,98.06094183,1.939058172
E01001213,97.75700935,2.242990654
E01001214,98.79518072,1.204819277
E01001215,97.73828756,2.261712439
E01001216,97.78672032,2.213279678
E01001217,98.63636364,1.363636364
E01001218,98.34482759,1.655172414
E01001219,97.25848564,2.74151436
E01001220,97.0212766,2.978723404
E01001223,97.31861199,2.681388013
E01001224,99.48275862,0.517241379
E01001225,97.76207303,2.237926973
E01001226,97.61904762,2.380952381
E01001227,97.68211921,2.317880795
E01001228,98.18401937,1.81598063
E01001229,97.97979798,2.02020202
E01001230,98.51973684,1.480263158
E01001231,98.34183673,1.658163265
E01001232,98.53896104,1.461038961
E01001233,98.38709677,1.612903226
E01001234,98.02955665,1.97044335
E01001235,97.56410256,2.435897436
E01001236,96.49635036,3.503649635
E01001237,98.95833333,1.041666667
E01001239,98.04618117,1.953818828
E01001240,97.56097561,2.43902439
E01001241,98.32572298,1.674277017
E01001242,98.85620915,1.14379085
E01001243,96.98231009,3.017689906
E01001244,96.83760684,3.162393162
E01001245,97.84017279,2.159827214
E01001246,96.56862745,3.431372549
E01001247,98.14814815,1.851851852
E01001248,98.41827768,1.58172232
E01001249,96.69724771,3.302752294
E01001250,96.52351738,3.476482618
E01001251,98.63760218,1.36239782
E01001252,97.82833506,2.171664943
E01001253,98.96640827,1.033591731
E01001254,98.51752022,1.482479784
E01001255,98.30508475,1.694915254
E01001257,98.50931677,1.49068323
E01001258,98.77112135,1.228878648
E01001259,97.85575049,2.144249513
E01001260,98.55072464,1.449275362
E01001261,98.02325581,1.976744186
E01001262,98.33948339,1.660516605
E01001263,98.7755102,1.224489796
E01001264,97.92332268,2.076677316
E01001265,98.89240506,1.107594937
E01001266,98.65771812,1.342281879
E01001267,97.44214373,2.557856273
E01001268,98.28393136,1.716068643
E01001269,98.11794228,1.882057716
E01001270,97.78911565,2.210884354
E01001271,98.73417722,1.265822785
E01001272,99.49066214,0.509337861
E01001273,98.12286689,1.877133106
E01001274,99.32088285,0.679117148
E01001275,98.01104972,1.988950276
E01001276,97.4137931,2.586206897
E01001277,98.32635983,1.673640167
E01001278,97.375,2.625
E01001279,99.82014388,0.179856115
E01001280,97.03989704,2.96010296
E01001281,98.22294023,1.777059774
E01001282,98.69918699,1.300813008
E01001283,97.54521964,2.454780362
E01001284,98.97785349,1.022146508
E01001285,99.12739965,0.872600349
E01001286,98.85433715,1.145662848
E01001287,97.81746032,2.182539683
E01001288,98.5046729,1.495327103
E01001289,98.52008457,1.479915433
E01001290,98.49435383,1.505646173
E01001291,98.6328125,1.3671875
E01001292,98.82352941,1.176470588
E01001293,95.23809524,4.761904762
E01001294,98.24253076,1.757469244
E01001295,98.86148008,1.138519924
E01001296,97.34939759,2.65060241
E01001297,98.44357977,1.556420233
E01001298,96.91780822,3.082191781
E01001299,98.75968992,1.240310078
E01001300,98.16053512,1.839464883
E01001301,98.26946848,1.73053152
E01001302,98.5483871,1.451612903
E01001303,97.84283513,2.157164869
E01001304,97.99426934,2.005730659
E01001305,98.43014129,1.569858713
E01001306,97.99426934,2.005730659
E01001307,98.51729819,1.482701812
E01001308,98.83040936,1.169590643
E01001309,98.49246231,1.507537688
E01001310,99.07529723,0.924702774
E01001311,98.95178197,1.048218029
E01001312,98.34983498,1.650165017
E01001313,99.03660886,0.963391137
E01001314,98.63547758,1.364522417
E01001315,99.00199601,0.998003992
E01001316,97.71986971,2.280130293
E01001317,97.65517241,2.344827586
E01001318,98.32635983,1.673640167
E01001319,99.20634921,0.793650794
E01001320,97.44058501,2.559414991
E01001321,98.48484848,1.515151515
E01001322,96.87924016,3.120759837
E01001323,98.06451613,1.935483871
E01001324,95.95645412,4.043545879
E01001325,99.02120718,0.978792822
E01001326,98.37037037,1.62962963
E01001327,97.2972973,2.702702703
E01001328,98.65771812,1.342281879
E01001329,97.80907668,2.190923318
E01001330,96.42301711,3.576982893
E01001331,94.59459459,5.405405405
E01001332,96.55765921,3.442340792
E01001333,96.63394109,3.366058906
E01001334,97.6744186,2.325581395
E01001335,98.45261122,1.547388781
E01001336,96.99115044,3.008849558
E01001337,98.95424837,1.045751634
E01001338,97.94392523,2.056074766
E01001339,97.71754636,2.282453638
E01001340,97.8021978,2.197802198
E01001341,98.1292517,1.870748299
E01001342,97.6635514,2.336448598
E01001343,97.68421053,2.315789474
E01001344,97.89356984,2.106430155
E01001345,98.85496183,1.145038168
E01001346,97.94117647,2.058823529
E01001347,98.10495627,1.895043732
E01001348,96.56716418,3.432835821
E01001349,98.7755102,1.224489796
E01001350,98.37925446,1.620745543
E01001351,97.71908764,2.280912365
E01001352,97.20496894,2.795031056
E01001353,97.32283465,2.677165354
E01001354,96.85746352,3.142536476
E01001355,98.53768279,1.46231721
E01001356,96.36075949,3.639240506
E01001357,97.80701754,2.192982456
E01001358,97.91411043,2.085889571
E01001359,97.59229535,2.407704655
