LSOA,Female,Male
E01024433,51.2,48.8
E01024459,51.2,48.8
E01024417,51.2,48.8
E01024484,51.2,48.8
E01033214,51.2,48.8
E01035299,51.2,48.8
E01024582,51.2,48.8
E01024608,51.2,48.8
E01032737,51.2,48.8
E01024661,51.2,48.8
E01024685,51.2,48.8
E01035319,51.2,48.8
E01024782,51.2,48.8
E01024724,51.2,48.8
E01024752,51.2,48.8
E01024754,51.2,48.8
E01024751,51.2,48.8
E01024844,51.2,48.8
E01028452,51.2,48.8
E01028481,51.2,48.8
E01035736,51.2,48.8
E01028512,51.2,48.8
E01028539,51.2,48.8
E01028524,51.2,48.8
E01028527,51.2,48.8
E01028517,51.2,48.8
E01028670,51.2,48.8
E01028614,51.2,48.8
E01028603,51.2,48.8
E01028703,51.2,48.8
E01028716,51.2,48.8
E01028795,51.2,48.8
E01030361,51.2,48.8
E01030338,51.2,48.8
E01030347,51.2,48.8
E01030301,51.2,48.8
E01030398,51.2,48.8
E01030551,51.2,48.8
E01030553,51.2,48.8
E01030517,51.2,48.8
E01030590,51.2,48.8
E01030601,51.2,48.8
E01030598,51.2,48.8
E01030620,51.2,48.8
E01030588,51.2,48.8
E01030666,51.2,48.8
E01030754,51.2,48.8
E01030811,51.2,48.8
E01030832,51.2,48.8
E01030813,51.2,48.8
E01030816,51.2,48.8
E01032571,51.2,48.8
E01030872,51.2,48.8
E01030930,51.2,48.8
E01030910,51.2,48.8
E01031002,51.2,48.8
E01031003,51.2,48.8
E01031345,51.2,48.8
E01031418,51.2,48.8
E01031447,51.2,48.8
E01031523,51.2,48.8
E01031605,51.2,48.8
E01031646,51.2,48.8
E01031666,51.2,48.8
E01031620,51.2,48.8
E01035339,51.2,48.8
E01035345,51.2,48.8
E01035348,51.2,48.8
E01031763,51.2,48.8
E01031770,51.2,48.8
E01031771,51.2,48.8
E01034828,51.2,48.8
E01031779,51.2,48.8
E01031813,51.2,48.8
E01014400,51.2,48.8
E01014395,51.2,48.8
E01014377,51.2,48.8
E01014391,51.2,48.8
E01014452,51.2,48.8
E01014420,51.2,48.8
E01014421,51.2,48.8
E01014424,51.2,48.8
E01014693,51.2,48.8
E01014512,51.2,48.8
E01014682,51.2,48.8
E01014528,51.2,48.8
E01014696,51.2,48.8
E01014797,51.2,48.8
E01014777,51.2,48.8
E01014824,51.2,48.8
E01014816,51.2,48.8
E01014929,51.2,48.8
E01015020,51.2,48.8
E01015000,51.2,48.8
E01014901,51.2,48.8
E01014944,51.2,48.8
E01014866,51.2,48.8
E01015148,51.2,48.8
E01015101,51.2,48.8
E01015100,51.2,48.8
E01015265,51.2,48.8
E01015226,51.2,48.8
E01015245,51.2,48.8
E01015514,51.2,48.8
E01015560,51.2,48.8
E01015538,51.2,48.8
E01015488,51.2,48.8
E01033850,51.2,48.8
E01018753,51.2,48.8
E01018752,51.2,48.8
E01018792,51.2,48.8
E01033294,51.2,48.8
E01018829,51.2,48.8
E01018835,51.2,48.8
E01018836,51.2,48.8
E01018899,51.2,48.8
E01018901,51.2,48.8
E01018962,51.2,48.8
E01018977,51.2,48.8
E01019075,51.2,48.8
E01031867,51.2,48.8
E01031961,51.2,48.8
E01031911,51.2,48.8
E01031997,51.2,48.8
E01032087,51.2,48.8
E01034533,51.2,48.8
E01032097,51.2,48.8
E01032112,51.2,48.8
E01032075,51.2,48.8
E01032118,51.2,48.8
E01015305,51.2,48.8
E01015311,51.2,48.8
E01015333,51.2,48.8
E01015413,51.2,48.8
E01015407,51.2,48.8
E01015390,51.2,48.8
E01015449,51.2,48.8
E01015445,51.2,48.8
E01015466,51.2,48.8
E01032660,51.2,48.8
E01015424,51.2,48.8
E01015369,51.2,48.8
E01020420,51.2,48.8
E01020402,51.2,48.8
E01020442,51.2,48.8
E01020491,51.2,48.8
E01020466,51.2,48.8
E01020541,51.2,48.8
E01020499,51.2,48.8
E01020514,51.2,48.8
E01019992,51.2,48.8
E01020006,51.2,48.8
E01020010,51.2,48.8
E01020055,51.2,48.8
E01020206,51.2,48.8
E01020223,51.2,48.8
E01020228,51.2,48.8
E01020227,51.2,48.8
E01022133,51.2,48.8
E01022105,51.2,48.8
E01022168,51.2,48.8
E01022222,51.2,48.8
E01022294,51.2,48.8
E01022326,51.2,48.8
E01022334,51.2,48.8
E01022302,51.2,48.8
E01034798,51.2,48.8
E01022355,51.2,48.8
E01032939,51.2,48.8
E01029057,51.2,48.8
E01029102,51.2,48.8
E01029139,51.2,48.8
E01029142,51.2,48.8
E01029223,51.2,48.8
E01029164,51.2,48.8
E01029163,51.2,48.8
E01029254,51.2,48.8
E01029248,51.2,48.8
E01029161,51.2,48.8
E01029288,51.2,48.8
E01029292,51.2,48.8
E01029269,51.2,48.8
E01029270,51.2,48.8
E01011965,51.1,48.9
E01011966,51.1,48.9
E01035194,51.1,48.9
E01012107,51.1,48.9
E01012279,51.1,48.9
E01012249,51.1,48.9
E01012365,51.1,48.9
E01034491,51.1,48.9
E01020682,51.1,48.9
E01034503,51.1,48.9
E01020862,51.1,48.9
E01020868,51.1,48.9
E01027383,51.1,48.9
E01035631,51.1,48.9
E01027440,51.1,48.9
E01027413,51.1,48.9
E01027446,51.1,48.9
E01027469,51.1,48.9
E01027476,51.1,48.9
E01027510,51.1,48.9
E01027535,51.1,48.9
E01008318,51.1,48.9
E01008405,51.1,48.9
E01008368,51.1,48.9
E01008430,51.1,48.9
E01008384,51.1,48.9
E01008392,51.1,48.9
E01008432,51.1,48.9
E01008588,51.1,48.9
E01035626,51.1,48.9
E01008650,51.1,48.9
E01008590,51.1,48.9
E01008756,51.1,48.9
E01008721,51.1,48.9
E01008748,51.1,48.9
E01008185,51.1,48.9
E01008174,51.1,48.9
E01012425,51.1,48.9
E01012462,51.1,48.9
E01012464,51.1,48.9
E01012561,51.1,48.9
E01012524,51.1,48.9
E01012552,51.1,48.9
E01012487,51.1,48.9
E01012558,51.1,48.9
E01012447,51.1,48.9
E01012641,51.1,48.9
E01012624,51.1,48.9
E01012617,51.1,48.9
E01012690,51.1,48.9
E01012721,51.1,48.9
E01012714,51.1,48.9
E01018413,51.1,48.9
E01018477,51.1,48.9
E01018482,51.1,48.9
E01018494,51.1,48.9
E01018607,51.1,48.9
E01018639,51.1,48.9
E01018345,51.1,48.9
E01018371,51.1,48.9
E01018523,51.1,48.9
E01035372,51.1,48.9
E01018676,51.1,48.9
E01018739,51.1,48.9
E01019131,51.1,48.9
E01019082,51.1,48.9
E01019080,51.1,48.9
E01019123,51.1,48.9
E01019106,51.1,48.9
E01019153,51.1,48.9
E01019164,51.1,48.9
E01019241,51.1,48.9
E01019222,51.1,48.9
E01034072,51.1,48.9
E01019277,51.1,48.9
E01019272,51.1,48.9
E01019305,51.1,48.9
E01019334,51.1,48.9
E01019357,51.1,48.9
E01024946,51.1,48.9
E01024968,51.1,48.9
E01024928,51.1,48.9
E01025009,51.1,48.9
E01024983,51.1,48.9
E01025098,51.1,48.9
E01025089,51.1,48.9
E01025138,51.1,48.9
E01025092,51.1,48.9
E01025121,51.1,48.9
E01025122,51.1,48.9
E01025180,51.1,48.9
E01025204,51.1,48.9
E01025299,51.1,48.9
E01025301,51.1,48.9
E01025286,51.1,48.9
E01025362,51.1,48.9
E01025377,51.1,48.9
E01034349,51.1,48.9
E01025486,51.1,48.9
E01025538,51.1,48.9
E01025479,51.1,48.9
E01025492,51.1,48.9
E01004808,51.1,48.9
E01004845,51.1,48.9
E01004832,51.1,48.9
E01004911,51.1,48.9
E01005028,51.1,48.9
E01004997,51.1,48.9
E01004998,51.1,48.9
E01005102,51.1,48.9
E01034113,51.1,48.9
E01005061,51.1,48.9
E01005231,51.1,48.9
E01034125,51.1,48.9
E01034126,51.1,48.9
E01005280,51.1,48.9
E01005220,51.1,48.9
E01005079,51.1,48.9
E01005115,51.1,48.9
E01005114,51.1,48.9
E01005293,51.1,48.9
E01005461,51.1,48.9
E01005523,51.1,48.9
E01005517,51.1,48.9
E01005570,51.1,48.9
E01005580,51.1,48.9
E01005547,51.1,48.9
E01005544,51.1,48.9
E01005663,51.1,48.9
E01005713,51.1,48.9
E01005687,51.1,48.9
E01005671,51.1,48.9
E01005700,51.1,48.9
E01005604,51.1,48.9
E01005869,51.1,48.9
E01005871,51.1,48.9
E01005881,51.1,48.9
E01005800,51.1,48.9
E01005801,51.1,48.9
E01005911,51.1,48.9
E01005929,51.1,48.9
E01005790,51.1,48.9
E01005906,51.1,48.9
E01005794,51.1,48.9
E01006057,51.1,48.9
E01005966,51.1,48.9
E01005988,51.1,48.9
E01006025,51.1,48.9
E01006116,51.1,48.9
E01006119,51.1,48.9
E01006141,51.1,48.9
E01006190,51.1,48.9
E01006140,51.1,48.9
E01006081,51.1,48.9
E01006316,51.1,48.9
E01006320,51.1,48.9
E01006458,51.1,48.9
E01006415,51.1,48.9
E01006413,51.1,48.9
E01006653,51.1,48.9
E01006611,51.1,48.9
E01006698,51.1,48.9
E01006718,51.1,48.9
E01006579,51.1,48.9
E01006854,51.1,48.9
E01006918,51.1,48.9
E01006815,51.1,48.9
E01006868,51.1,48.9
E01006869,51.1,48.9
E01006827,51.1,48.9
E01006889,51.1,48.9
E01007104,51.1,48.9
E01007049,51.1,48.9
E01007220,51.1,48.9
E01007206,51.1,48.9
E01007200,51.1,48.9
E01007138,51.1,48.9
E01007188,51.1,48.9
E01012912,51.1,48.9
E01012791,51.1,48.9
E01012884,51.1,48.9
E01013047,51.1,48.9
E01012959,51.1,48.9
E01013115,51.1,48.9
E01013093,51.1,48.9
E01012982,51.1,48.9
E01013144,51.1,48.9
E01013188,51.1,48.9
E01013158,51.1,48.9
E01013157,51.1,48.9
E01035482,51.1,48.9
E01013265,51.1,48.9
E01013440,51.1,48.9
E01013432,51.1,48.9
E01013448,51.1,48.9
E01013414,51.1,48.9
E01013354,51.1,48.9
E01027572,51.1,48.9
E01027577,51.1,48.9
E01027622,51.1,48.9
E01027688,51.1,48.9
E01027723,51.1,48.9
E01027672,51.1,48.9
E01027650,51.1,48.9
E01027694,51.1,48.9
E01027744,51.1,48.9
E01007362,51.1,48.9
E01007451,51.1,48.9
E01033259,51.1,48.9
E01007583,51.1,48.9
E01007500,51.1,48.9
E01034245,51.1,48.9
E01007779,51.1,48.9
E01007721,51.1,48.9
E01007727,51.1,48.9
E01007770,51.1,48.9
E01007657,51.1,48.9
E01007669,51.1,48.9
E01007664,51.1,48.9
E01007690,51.1,48.9
E01008142,51.1,48.9
E01007897,51.1,48.9
E01008092,51.1,48.9
E01007996,51.1,48.9
E01007926,51.1,48.9
E01034845,51.1,48.9
E01010771,51.1,48.9
E01010860,51.1,48.9
E01010783,51.1,48.9
E01010858,51.1,48.9
E01010811,51.1,48.9
E01010619,51.1,48.9
E01010630,51.1,48.9
E01010822,51.1,48.9
E01010847,51.1,48.9
E01010751,51.1,48.9
E01010866,51.1,48.9
E01010913,51.1,48.9
E01010970,51.1,48.9
E01011066,51.1,48.9
E01011028,51.1,48.9
E01011250,51.1,48.9
E01011159,51.1,48.9
E01011230,51.1,48.9
E01011170,51.1,48.9
E01011112,51.1,48.9
E01011181,51.1,48.9
E01011573,51.1,48.9
E01011380,51.1,48.9
E01011296,51.1,48.9
E01011426,51.1,48.9
E01011323,51.1,48.9
E01011410,51.1,48.9
E01011286,51.1,48.9
E01011536,51.1,48.9
E01011442,51.1,48.9
E01011754,51.1,48.9
E01034263,51.1,48.9
E01011844,51.1,48.9
E01011821,51.1,48.9
E01011817,51.1,48.9
E01011771,51.1,48.9
E01013518,51.1,48.9
E01013721,51.1,48.9
E01013700,51.1,48.9
E01013684,51.1,48.9
E01032862,51.1,48.9
E01013935,51.1,48.9
E01013905,51.1,48.9
E01013850,51.1,48.9
E01027074,51.1,48.9
E01027056,51.1,48.9
E01027108,51.1,48.9
E01035432,51.1,48.9
E01026953,51.1,48.9
E01027023,51.1,48.9
E01027168,51.1,48.9
E01027185,51.1,48.9
E01027259,51.1,48.9
E01027244,51.1,48.9
E01027162,51.1,48.9
E01027205,51.1,48.9
E01027287,51.1,48.9
E01027308,51.1,48.9
E01027263,51.1,48.9
E01035428,51.1,48.9
E01035424,51.1,48.9
E01019401,51.1,48.9
E01019412,51.1,48.9
E01019418,51.1,48.9
E01019482,51.1,48.9
E01019550,51.1,48.9
E01019590,51.1,48.9
E01019583,51.1,48.9
E01019577,51.1,48.9
E01019619,51.1,48.9
E01019632,51.1,48.9
E01019633,51.1,48.9
E01019683,51.1,48.9
E01019641,51.1,48.9
E01019708,51.1,48.9
E01019676,51.1,48.9
E01019640,51.1,48.9
E01019826,51.1,48.9
E01033532,51.1,48.9
E01019856,51.1,48.9
E01025650,51.1,48.9
E01025614,51.1,48.9
E01032603,51.1,48.9
E01025735,51.1,48.9
E01034007,51.1,48.9
E01035092,51.1,48.9
E01025818,51.1,48.9
E01025910,51.1,48.9
E01026031,51.1,48.9
E01026035,51.1,48.9
E01032987,51.1,48.9
E01026044,51.1,48.9
E01026068,51.1,48.9
E01026075,51.1,48.9
E01026149,51.1,48.9
E01026155,51.1,48.9
E01026132,51.1,48.9
E01026131,51.1,48.9
E01026142,51.1,48.9
E01026213,51.1,48.9
E01026214,51.1,48.9
E01026264,51.1,48.9
E01026240,51.1,48.9
E01026322,51.1,48.9
E01026324,51.1,48.9
E01034701,51.1,48.9
E01026298,51.1,48.9
E01026357,51.1,48.9
E01026408,51.1,48.9
E01027990,51.1,48.9
E01027950,51.1,48.9
E01027996,51.1,48.9
E01027928,51.1,48.9
E01028059,51.1,48.9
E01028021,51.1,48.9
E01033769,51.1,48.9
E01028006,51.1,48.9
E01028104,51.1,48.9
E01028087,51.1,48.9
E01028080,51.1,48.9
E01028097,51.1,48.9
E01028178,51.1,48.9
E01028273,51.1,48.9
E01028244,51.1,48.9
E01028287,51.1,48.9
E01028377,51.1,48.9
E01028421,51.1,48.9
E01014042,51.1,48.9
E01013999,51.1,48.9
E01013992,51.1,48.9
E01013995,51.1,48.9
E01014099,51.1,48.9
E01014169,51.1,48.9
E01014151,51.1,48.9
E01014360,51.1,48.9
E01014213,51.1,48.9
E01014225,51.1,48.9
E01014276,51.1,48.9
E01014308,51.1,48.9
E01028839,51.1,48.9
E01028921,51.1,48.9
E01028915,51.1,48.9
E01029372,51.1,48.9
E01029390,51.1,48.9
E01029466,51.1,48.9
E01029468,51.1,48.9
E01029499,51.1,48.9
E01029487,51.1,48.9
E01029521,51.1,48.9
E01029588,51.1,48.9
E01029540,51.1,48.9
E01029544,51.1,48.9
E01029557,51.1,48.9
E01029601,51.1,48.9
E01029621,51.1,48.9
E01029647,51.1,48.9
E01029738,51.1,48.9
E01029778,51.1,48.9
E01031036,51.1,48.9
E01031075,51.1,48.9
E01031091,51.1,48.9
E01031049,51.1,48.9
E01031122,51.1,48.9
E01031107,51.1,48.9
E01031062,51.1,48.9
E01031078,51.1,48.9
E01031167,51.1,48.9
E01031299,51.1,48.9
E01031323,51.1,48.9
E01032146,51.1,48.9
E01032207,51.1,48.9
E01032253,51.1,48.9
E01032319,51.1,48.9
E01032283,51.1,48.9
E01032369,51.1,48.9
E01032439,51.1,48.9
E01009431,51.1,48.9
E01009473,51.1,48.9
E01009062,51.1,48.9
E01009201,51.1,48.9
E01009480,51.1,48.9
E01008910,51.1,48.9
E01008897,51.1,48.9
E01009075,51.1,48.9
E01033562,51.1,48.9
E01008917,51.1,48.9
E01008947,51.1,48.9
E01009164,51.1,48.9
E01009392,51.1,48.9
E01009694,51.1,48.9
E01009698,51.1,48.9
E01009538,51.1,48.9
E01009773,51.1,48.9
E01009896,51.1,48.9
E01034308,51.1,48.9
E01009743,51.1,48.9
E01009795,51.1,48.9
E01009803,51.1,48.9
E01009966,51.1,48.9
E01010097,51.1,48.9
E01009978,51.1,48.9
E01010076,51.1,48.9
E01009992,51.1,48.9
E01009989,51.1,48.9
E01010206,51.1,48.9
E01010223,51.1,48.9
E01010306,51.1,48.9
E01010380,51.1,48.9
E01010263,51.1,48.9
E01010339,51.1,48.9
E01010565,51.1,48.9
E01010538,51.1,48.9
E01034315,51.1,48.9
E01015681,51.1,48.9
E01015686,51.1,48.9
E01035539,51.1,48.9
E01015634,51.1,48.9
E01015595,51.1,48.9
E01035545,51.1,48.9
E01015642,51.1,48.9
E01033177,51.1,48.9
E01035551,51.1,48.9
E01035554,51.1,48.9
E01015755,51.1,48.9
E01015810,51.1,48.9
E01015820,51.1,48.9
E01015825,51.1,48.9
E01015901,51.1,48.9
E01015912,51.1,48.9
E01015892,51.1,48.9
E01015894,51.1,48.9
E01016001,51.1,48.9
E01015991,51.1,48.9
E01016002,51.1,48.9
E01015935,51.1,48.9
E01016010,51.1,48.9
E01015942,51.1,48.9
E01017465,51.1,48.9
E01017481,51.1,48.9
E01017455,51.1,48.9
E01017456,51.1,48.9
E01017392,51.1,48.9
E01017616,51.1,48.9
E01017622,51.1,48.9
E01017602,51.1,48.9
E01017583,51.1,48.9
E01033836,51.1,48.9
E01018009,51.1,48.9
E01017967,51.1,48.9
E01017968,51.1,48.9
E01017959,51.1,48.9
E01017960,51.1,48.9
E01018056,51.1,48.9
E01018026,51.1,48.9
E01035535,51.1,48.9
E01018051,51.1,48.9
E01018041,51.1,48.9
E01018082,51.1,48.9
E01018188,51.1,48.9
E01018304,51.1,48.9
E01018273,51.1,48.9
E01018242,51.1,48.9
E01018286,51.1,48.9
E01018238,51.1,48.9
E01018289,51.1,48.9
E01035560,51.1,48.9
E01021309,51.1,48.9
E01021326,51.1,48.9
E01021351,51.1,48.9
E01021354,51.1,48.9
E01021405,51.1,48.9
E01021417,51.1,48.9
E01021418,51.1,48.9
E01021422,51.1,48.9
E01033462,51.1,48.9
E01033064,51.1,48.9
E01034361,51.1,48.9
E01021477,51.1,48.9
E01021482,51.1,48.9
E01021494,51.1,48.9
E01021623,51.1,48.9
E01033142,51.1,48.9
E01021551,51.1,48.9
E01021653,51.1,48.9
E01021695,51.1,48.9
E01021813,51.1,48.9
E01021780,51.1,48.9
E01021749,51.1,48.9
E01021828,51.1,48.9
E01021859,51.1,48.9
E01021885,51.1,48.9
E01021906,51.1,48.9
E01022056,51.1,48.9
E01022062,51.1,48.9
E01022063,51.1,48.9
E01022059,51.1,48.9
E01022060,51.1,48.9
E01023323,51.1,48.9
E01023335,51.1,48.9
E01023376,51.1,48.9
E01023528,51.1,48.9
E01023542,51.1,48.9
E01023559,51.1,48.9
E01023562,51.1,48.9
E01023654,51.1,48.9
E01023635,51.1,48.9
E01023588,51.1,48.9
E01023907,51.1,48.9
E01026495,51.1,48.9
E01026486,51.1,48.9
E01026441,51.1,48.9
E01026501,51.1,48.9
E01026542,51.1,48.9
E01026625,51.1,48.9
E01026631,51.1,48.9
E01026645,51.1,48.9
E01026660,51.1,48.9
E01026715,51.1,48.9
E01026776,51.1,48.9
E01026761,51.1,48.9
E01026867,51.1,48.9
E01026819,51.1,48.9
E01026921,51.1,48.9
E01026940,51.1,48.9
E01026886,51.1,48.9
E01029921,51.1,48.9
E01030005,51.1,48.9
E01033126,51.1,48.9
E01030058,51.1,48.9
E01030051,51.1,48.9
E01030046,51.1,48.9
E01023698,51.1,48.9
E01023960,51.1,48.9
E01023939,51.1,48.9
E01023506,51.1,48.9
E01023505,51.1,48.9
E01023799,51.1,48.9
E01023779,51.1,48.9
E01033445,51.1,48.9
E01030190,51.1,48.9
E01030241,51.1,48.9
E01030249,51.1,48.9
E01030290,51.1,48.9
E01030243,51.1,48.9
E01030135,51.1,48.9
E01000031,51.1,48.9
E01000018,51.1,48.9
E01000014,51.1,48.9
E01000053,51.1,48.9
E01000166,51.1,48.9
E01000286,51.1,48.9
E01000283,51.1,48.9
E01000230,51.1,48.9
E01000130,51.1,48.9
E01000298,51.1,48.9
E01000313,51.1,48.9
E01000145,51.1,48.9
E01000337,51.1,48.9
E01000366,51.1,48.9
E01000413,51.1,48.9
E01000425,51.1,48.9
E01000605,51.1,48.9
E01000639,51.1,48.9
E01000492,51.1,48.9
E01000673,51.1,48.9
E01000650,51.1,48.9
E01000749,51.1,48.9
E01000948,51.1,48.9
E01000955,51.1,48.9
E01001002,51.1,48.9
E01001178,51.1,48.9
E01034144,51.1,48.9
E01001322,51.1,48.9
E01001208,51.1,48.9
E01001243,51.1,48.9
E01001351,51.1,48.9
E01001364,51.1,48.9
E01001355,51.1,48.9
E01001552,51.1,48.9
E01001536,51.1,48.9
E01001515,51.1,48.9
E01001569,51.1,48.9
E01001705,51.1,48.9
E01001636,51.1,48.9
E01001679,51.1,48.9
E01001620,51.1,48.9
E01034182,51.1,48.9
E01033738,51.1,48.9
E01001642,51.1,48.9
E01034191,51.1,48.9
E01035639,51.1,48.9
E01001727,51.1,48.9
E01001819,51.1,48.9
E01001869,51.1,48.9
E01002088,51.1,48.9
E01002026,51.1,48.9
E01001992,51.1,48.9
E01001998,51.1,48.9
E01002164,51.1,48.9
E01032741,51.1,48.9
E01002367,51.1,48.9
E01002322,51.1,48.9
E01002343,51.1,48.9
E01002415,51.1,48.9
E01002458,51.1,48.9
E01002497,51.1,48.9
E01034037,51.1,48.9
E01002560,51.1,48.9
E01002608,51.1,48.9
E01002769,51.1,48.9
E01002787,51.1,48.9
E01002762,51.1,48.9
E01002719,51.1,48.9
E01002873,51.1,48.9
E01002865,51.1,48.9
E01003105,51.1,48.9
E01033864,51.1,48.9
E01003137,51.1,48.9
E01003083,51.1,48.9
E01003119,51.1,48.9
E01003262,51.1,48.9
E01003269,51.1,48.9
E01003240,51.1,48.9
E01003423,51.1,48.9
E01003408,51.1,48.9
E01003468,51.1,48.9
E01003365,51.1,48.9
E01003483,51.1,48.9
E01033584,51.1,48.9
E01034225,51.1,48.9
E01003744,51.1,48.9
E01003727,51.1,48.9
E01003678,51.1,48.9
E01003799,51.1,48.9
E01003881,51.1,48.9
E01003889,51.1,48.9
E01003827,51.1,48.9
E01004044,51.1,48.9
E01003925,51.1,48.9
E01003919,51.1,48.9
E01004002,51.1,48.9
E01004085,51.1,48.9
E01004199,51.1,48.9
E01035693,51.1,48.9
E01004351,51.1,48.9
E01004417,51.1,48.9
E01004395,51.1,48.9
E01004372,51.1,48.9
E01004374,51.1,48.9
E01004434,51.1,48.9
E01004582,51.1,48.9
E01035495,51.1,48.9
E01004522,51.1,48.9
E01035715,51.1,48.9
E01033603,51.1,48.9
E01016107,51.1,48.9
E01016055,51.1,48.9
E01035234,51.1,48.9
E01016239,51.1,48.9
E01016226,51.1,48.9
E01016250,51.1,48.9
E01016262,51.1,48.9
E01016311,51.1,48.9
E01016395,51.1,48.9
E01016454,51.1,48.9
E01016473,51.1,48.9
E01016586,51.1,48.9
E01016555,51.1,48.9
E01016662,51.1,48.9
E01016625,51.1,48.9
E01016633,51.1,48.9
E01016638,51.1,48.9
E01016835,51.1,48.9
E01016774,51.1,48.9
E01016826,51.1,48.9
E01016750,51.1,48.9
E01016745,51.1,48.9
E01034454,51.1,48.9
E01033508,51.1,48.9
E01033523,51.1,48.9
E01016927,51.1,48.9
E01016971,51.1,48.9
E01017010,51.1,48.9
E01017041,51.1,48.9
E01017076,51.1,48.9
E01017288,51.1,48.9
E01017293,51.1,48.9
E01017362,51.1,48.9
E01017297,51.1,48.9
E01017718,51.1,48.9
E01017661,51.1,48.9
E01017628,51.1,48.9
E01017683,51.1,48.9
E01017740,51.1,48.9
E01017821,51.1,48.9
E01017803,51.1,48.9
E01017931,51.1,48.9
E01017871,51.1,48.9
E01017941,51.1,48.9
E01020953,51.1,48.9
E01021018,51.1,48.9
E01021029,51.1,48.9
E01021048,51.1,48.9
E01021059,51.1,48.9
E01021173,51.1,48.9
E01021226,51.1,48.9
E01022568,51.1,48.9
E01022549,51.1,48.9
E01022528,51.1,48.9
E01022534,51.1,48.9
E01022575,51.1,48.9
E01022632,51.1,48.9
E01022611,51.1,48.9
E01035435,51.1,48.9
E01022719,51.1,48.9
E01022657,51.1,48.9
E01022690,51.1,48.9
E01022729,51.1,48.9
E01022757,51.1,48.9
E01022724,51.1,48.9
E01022765,51.1,48.9
E01022770,51.1,48.9
E01022744,51.1,48.9
E01032881,51.1,48.9
E01034064,51.1,48.9
E01022904,51.1,48.9
E01023023,51.1,48.9
E01023075,51.1,48.9
E01022991,51.1,48.9
E01023146,51.1,48.9
E01023102,51.1,48.9
E01034730,51.1,48.9
E01023181,51.1,48.9
E01023190,51.1,48.9
E01023194,51.1,48.9
E01034732,51.1,48.9
E01024076,51.1,48.9
E01024072,51.1,48.9
E01035309,51.1,48.9
E01024049,51.1,48.9
E01024053,51.1,48.9
E01024180,51.1,48.9
E01024153,51.1,48.9
E01024175,51.1,48.9
E01024207,51.1,48.9
E01024400,51.1,48.9
E01024377,51.1,48.9
E01035000,51.1,48.9
E01024415,51.1,48.9
E01024518,51.1,48.9
E01024502,51.1,48.9
E01024550,51.1,48.9
E01024540,51.1,48.9
E01024601,51.1,48.9
E01024569,51.1,48.9
E01024781,51.1,48.9
E01024826,51.1,48.9
E01028454,51.1,48.9
E01035728,51.1,48.9
E01028474,51.1,48.9
E01028596,51.1,48.9
E01028563,51.1,48.9
E01028626,51.1,48.9
E01028656,51.1,48.9
E01028709,51.1,48.9
E01035756,51.1,48.9
E01028821,51.1,48.9
E01030333,51.1,48.9
E01034285,51.1,48.9
E01030313,51.1,48.9
E01030388,51.1,48.9
E01030418,51.1,48.9
E01030435,51.1,48.9
E01030433,51.1,48.9
E01030453,51.1,48.9
E01030541,51.1,48.9
E01030525,51.1,48.9
E01030568,51.1,48.9
E01030638,51.1,48.9
E01030593,51.1,48.9
E01030705,51.1,48.9
E01030740,51.1,48.9
E01030724,51.1,48.9
E01030786,51.1,48.9
E01030797,51.1,48.9
E01030771,51.1,48.9
E01030913,51.1,48.9
E01030968,51.1,48.9
E01030951,51.1,48.9
E01030999,51.1,48.9
E01031394,51.1,48.9
E01031466,51.1,48.9
E01035323,51.1,48.9
E01031507,51.1,48.9
E01035326,51.1,48.9
E01031670,51.1,48.9
E01031649,51.1,48.9
E01031723,51.1,48.9
E01031822,51.1,48.9
E01034827,51.1,48.9
E01031833,51.1,48.9
E01031809,51.1,48.9
E01014459,51.1,48.9
E01014382,51.1,48.9
E01035209,51.1,48.9
E01014601,51.1,48.9
E01014590,51.1,48.9
E01014624,51.1,48.9
E01014560,51.1,48.9
E01014684,51.1,48.9
E01014609,51.1,48.9
E01033369,51.1,48.9
E01014789,51.1,48.9
E01014847,51.1,48.9
E01014812,51.1,48.9
E01014828,51.1,48.9
E01014964,51.1,48.9
E01014938,51.1,48.9
E01014945,51.1,48.9
E01015174,51.1,48.9
E01015136,51.1,48.9
E01015141,51.1,48.9
E01033840,51.1,48.9
E01018844,51.1,48.9
E01018856,51.1,48.9
E01018850,51.1,48.9
E01018889,51.1,48.9
E01018946,51.1,48.9
E01018935,51.1,48.9
E01018976,51.1,48.9
E01019050,51.1,48.9
E01019013,51.1,48.9
E01019077,51.1,48.9
E01031871,51.1,48.9
E01034539,51.1,48.9
E01031939,51.1,48.9
E01031950,51.1,48.9
E01031924,51.1,48.9
E01031903,51.1,48.9
E01034546,51.1,48.9
E01032070,51.1,48.9
E01032078,51.1,48.9
E01032096,51.1,48.9
E01032121,51.1,48.9
E01015301,51.1,48.9
E01015338,51.1,48.9
E01015382,51.1,48.9
E01015393,51.1,48.9
E01015430,51.1,48.9
E01032662,51.1,48.9
E01020366,51.1,48.9
E01020414,51.1,48.9
E01020415,51.1,48.9
E01020469,51.1,48.9
E01020492,51.1,48.9
E01020478,51.1,48.9
E01020484,51.1,48.9
E01020495,51.1,48.9
