LSOA code,1 car or van in household,2 cars or vans in household,3 or more cars or vans in household,No cars or vans in household
E01027427,39.49044586,17.30360934,4.140127389,39.06581741
E01027428,49.12280702,26.47527911,10.52631579,13.87559809
E01027429,45.33799534,15.61771562,3.03030303,36.01398601
E01027430,43.20457797,19.45636624,5.007153076,32.33190272
E01027431,47.27488152,13.27014218,3.909952607,35.5450237
E01027432,50.73349633,20.41564792,4.278728606,24.57212714
E01027433,38.93065998,34.58646617,9.10609858,17.37677527
E01027434,46.43423138,24.72266244,9.033280507,19.80982567
E01027435,45.36376605,22.53922967,7.417974322,24.67902996
E01027436,47.13467049,28.08022923,7.449856734,17.33524355
E01027437,46.88741722,31.12582781,9.933774834,12.05298013
E01027438,48.14216478,30.69466882,8.400646204,12.76252019
E01027439,38.51174935,40.46997389,14.75195822,6.266318538
E01027440,44.33811802,37.0015949,11.32376396,7.336523126
E01027442,41.7193426,19.97471555,5.436156764,32.86978508
E01027443,43.25396825,22.35449735,7.53968254,26.85185185
E01027444,38.04713805,36.02693603,11.44781145,14.47811448
E01027445,46.11398964,34.32642487,11.13989637,8.419689119
E01027446,42.31404959,35.20661157,13.55371901,8.925619835
E01027447,31.25,41.83673469,23.08673469,3.826530612
E01027449,40.66570188,35.02170767,13.89290883,10.41968162
E01027450,36.26806833,41.26149803,16.68856767,5.781865966
E01027451,48.72107186,18.63580999,5.724725944,26.9183922
E01027452,45.59748428,27.83018868,6.761006289,19.81132075
E01027453,44.55782313,13.94557823,2.721088435,38.7755102
E01027455,42.53611557,36.11556982,11.23595506,10.11235955
E01027456,35.39651838,44.10058027,12.95938104,7.543520309
E01027457,44.10540915,33.4257975,9.292649098,13.17614424
E01027458,44.47821682,36.87943262,10.13171226,8.510638298
E01027460,47.20327422,32.06002729,8.867667121,11.86903138
E01027461,45.48440066,19.37602627,5.254515599,29.88505747
E01027462,44.24307036,20.78891258,4.157782516,30.81023454
E01027463,43.93203883,34.10194175,12.62135922,9.344660194
E01027464,43.15619968,30.43478261,13.20450886,13.20450886
E01027465,39.04320988,37.19135802,14.66049383,9.104938272
E01027466,43.91447368,24.17763158,8.388157895,23.51973684
E01027468,30.53435115,46.3740458,18.12977099,4.961832061
E01027469,29.5112782,46.05263158,19.54887218,4.887218045
E01027471,26.59574468,47.07446809,23.80319149,2.526595745
E01027472,37.57861635,41.35220126,14.62264151,6.446540881
E01027473,34.67954346,43.81035996,16.7690957,4.741000878
E01027474,46.14485981,28.5046729,8.411214953,16.93925234
E01027475,41.22938531,35.53223388,13.79310345,9.445277361
E01027476,45.8263773,22.87145242,7.595993322,23.70617696
E01027477,34.39252336,41.68224299,18.13084112,5.794392523
E01027478,43.2748538,31.77387914,10.13645224,14.81481481
E01027479,40.57539683,33.92857143,13.69047619,11.80555556
E01027480,36.10108303,40.433213,17.50902527,5.9566787
E01027481,50.30750308,24.600246,7.503075031,17.58917589
E01027482,43.44262295,30.6010929,10.6557377,15.30054645
E01027483,41.38543517,36.94493783,15.27531083,6.394316163
E01027484,41.35021097,36.28691983,14.45147679,7.911392405
E01027485,44.23631124,22.19020173,6.916426513,26.65706052
E01027486,43.9688716,21.78988327,7.003891051,27.23735409
E01027487,45.6043956,22.34432234,8.608058608,23.44322344
E01027488,43.03435115,31.87022901,12.5,12.59541985
E01027489,40.02998501,32.3838081,10.7946027,16.7916042
E01027490,47.76839566,19.05910736,4.704463209,28.46803378
E01027491,37.6744186,40.7751938,12.55813953,8.992248062
E01027492,49.22279793,30.95854922,7.512953368,12.30569948
E01027493,43.20809249,13.29479769,4.913294798,38.58381503
E01027494,45.971162,29.51653944,5.852417303,18.65988126
E01027495,41.45873321,38.38771593,12.09213052,8.061420345
E01027496,44.52554745,29.19708029,10.58394161,15.69343066
E01027497,38.83972468,35.98820059,11.6027532,13.56932153
E01027498,37.63621123,23.63788768,6.035205365,32.69069573
E01027499,39.10891089,35.76732673,11.26237624,13.86138614
E01027500,47.07379135,19.21119593,4.961832061,28.75318066
E01027503,43.18488529,33.4682861,14.70985155,8.636977058
E01027504,40.05069708,39.29024081,14.82889734,5.830164766
E01027505,30.27681661,44.29065744,20.41522491,5.017301038
E01027507,27.8659612,44.44444444,23.63315697,4.05643739
E01027508,46.2745098,32.54901961,10.19607843,10.98039216
E01027509,39.54619125,34.35980551,11.66936791,14.42463533
E01027510,40.26465028,38.75236295,13.23251418,7.75047259
E01027511,41.2,34,15.4,9.4
E01027512,40.74074074,33.33333333,18.08278867,7.843137255
E01027513,46.15384615,33.37104072,7.918552036,12.55656109
E01027514,44.56233422,33.02387268,8.620689655,13.79310345
E01027515,44.83240223,23.88268156,6.005586592,25.27932961
E01027516,41.88376754,27.45490982,7.615230461,23.04609218
E01027517,45.11363636,23.29545455,8.068181818,23.52272727
E01027518,42.49201278,20.92651757,5.431309904,31.15015974
E01027519,41.58415842,20.2970297,4.455445545,33.66336634
E01027520,42.24,37.44,12.48,7.84
E01027521,34.57943925,46.32843792,16.02136182,3.070761015
E01027522,43.29073482,19.6485623,5.910543131,31.15015974
E01027523,43.96226415,23.01886792,5.849056604,27.16981132
E01027524,45.86636467,31.25707814,5.775764439,17.10079275
E01027525,43.22508399,21.38857783,7.278835386,28.1075028
E01027526,41.08527132,36.04651163,12.40310078,10.46511628
E01027527,41.52542373,15.93220339,2.033898305,40.50847458
E01027528,41.5942029,12.89855072,4.057971014,41.44927536
E01027529,51.05042017,19.95798319,7.142857143,21.8487395
E01027530,47.56493506,26.46103896,5.681818182,20.29220779
E01027531,42.42002782,28.23365786,8.623087622,20.7232267
E01027532,43.64191251,25.94099695,7.934893184,22.48219736
E01027533,38.65546218,7.878151261,2.521008403,50.94537815
E01027534,47.49124854,20.07001167,4.900816803,27.53792299
E01027535,44.8757764,31.52173913,9.00621118,14.59627329
E01027536,41.33790738,32.0754717,10.2915952,16.29502573
E01027537,48.3277592,18.06020067,4.347826087,29.26421405
E01027538,41.33522727,37.35795455,11.78977273,9.517045455
E01027539,41.24830393,9.226594301,2.035278155,47.48982361
E01027540,39.20386007,18.09408926,3.618817853,39.08323281
E01027541,44.16365824,22.26233454,6.257521059,27.31648616
E01027542,40.76281287,18.35518474,3.694874851,37.18712753
E01027543,47.41532977,18.89483066,6.951871658,26.73796791
E01027544,47.41784038,22.53521127,4.06885759,25.97809077
E01027545,42.63657957,9.976247031,2.375296912,45.01187648
E01027546,40.562249,12.4497992,2.141900937,44.84605087
E01027549,41.53005464,40.71038251,12.75045537,5.009107468
E01027550,44.7761194,24.54394693,8.126036484,22.55389718
E01027551,43.39622642,16.69085631,5.224963716,34.68795356
E01027552,49.58677686,23.96694215,10.24793388,16.19834711
E01027553,45.53928096,25.29960053,9.454061252,19.70705726
E01027554,46.47435897,26.44230769,9.775641026,17.30769231
E01027555,40.49295775,36.26760563,14.55399061,8.685446009
E01027556,41.2755716,35.86040915,15.04211793,7.821901324
E01027557,32.37951807,40.6626506,21.98795181,4.969879518
E01027558,37.69751693,38.60045147,16.13995485,7.562076749
E01027559,45.15337423,27.48466258,11.41104294,15.95092025
E01027560,39.34740883,39.92322457,13.81957774,6.909788868
E01027561,42.90780142,36.05200946,10.87470449,10.16548463
E01027562,31.25925926,40.88888889,20.44444444,7.407407407
E01027563,44.73684211,32.54847645,7.479224377,15.23545706
E01027564,47.0790378,21.82130584,4.810996564,26.28865979
E01027565,44.7562777,32.64401773,11.22599705,11.37370753
E01027566,41.12627986,36.34812287,10.92150171,11.60409556
E01027567,45.33508541,27.72667543,11.1695138,15.76872536
E01027568,41.15308151,35.68588469,14.91053678,8.250497018
E01027569,38.74172185,39.56953642,17.21854305,4.470198675
E01027570,42.68185802,32.07712533,13.14636284,12.09465381
E01027571,43.63411619,33.25092707,13.47342398,9.641532756
E01027572,50.7082153,22.00188857,7.176581681,20.11331445
E01027573,41.82926829,26.58536585,13.90243902,17.68292683
E01027574,50,30.859375,8.723958333,10.41666667
E01027575,46.59217877,27.15083799,8.379888268,17.87709497
E01027576,40.62893082,36.22641509,10.44025157,12.70440252
E01027577,52.0854527,20.34587996,4.679552391,22.88911495
E01027578,53.307393,16.8612192,2.723735409,27.1076524
E01027579,45.66473988,19.46050096,5.587668593,29.28709056
E01027580,46.04462475,17.03853955,4.462474645,32.45436105
E01027582,49.24554184,24.96570645,7.270233196,18.51851852
E01027583,44.61538462,29.58579882,11.36094675,14.43786982
E01027584,43.92523364,29.90654206,11.09813084,15.07009346
E01027585,47.91418355,30.39332539,13.58760429,8.10488677
E01027586,42.15909091,35.11363636,14.43181818,8.295454545
E01027587,45.99358974,26.44230769,10.09615385,17.46794872
E01027588,44.51530612,31.25,12.11734694,12.11734694
E01027589,40.94922737,35.87196468,11.36865342,11.81015453
E01027590,42.19154443,32.01035375,10.44003451,15.3580673
E01027591,33.06122449,39.45578231,23.1292517,4.353741497
E01027592,32.02099738,40.02624672,23.22834646,4.724409449
E01027593,37.4841169,39.26302414,17.40787802,5.84498094
E01027594,50.66079295,24.55947137,6.27753304,18.50220264
E01027595,44.41860465,30.81395349,11.97674419,12.79069767
E01027596,46.41148325,30.38277512,8.732057416,14.47368421
E01027597,38.5915493,32.67605634,19.15492958,9.577464789
E01027598,47.26840855,34.32304038,10.33254157,8.076009501
E01027599,48.17150063,21.94199243,8.701134931,21.18537201
E01027600,31.34328358,41.91542289,21.89054726,4.850746269
E01027601,31.86682521,42.92508918,19.02497027,6.183115339
E01027603,31.70454545,41.81818182,17.5,8.977272727
E01027604,35.95641646,38.86198547,18.40193705,6.779661017
E01027605,47.2,21.6,4.533333333,26.66666667
E01027606,49.12790698,28.9244186,7.848837209,14.09883721
E01027607,48.99817851,32.0582878,9.653916211,9.289617486
E01027608,40.9921671,19.84334204,6.788511749,32.37597911
E01027609,43.51005484,25.95978062,7.31261426,23.21755027
E01027610,47.79116466,22.22222222,6.827309237,23.15930388
E01027612,43.9516129,18.27956989,5.510752688,32.25806452
E01027613,34.61538462,37.4005305,23.07692308,4.907161804
E01027614,44.85165794,32.28621291,9.2495637,13.61256545
E01027615,42.23968566,38.31041257,12.57367387,6.876227898
E01027616,44.31314623,24.96307238,9.010339734,21.71344165
E01027617,34.71615721,42.3580786,19.65065502,3.27510917
E01027618,33.99246704,41.61958569,18.73822976,5.649717514
E01027619,35.71428571,41.74107143,17.74553571,4.799107143
E01027620,46.73423423,25.45045045,8.671171171,19.14414414
E01027622,38.03967328,39.67327888,16.56942824,5.717619603
E01027623,42.68292683,32.57839721,11.8466899,12.89198606
E01027624,41.28919861,37.63066202,14.28571429,6.794425087
E01027625,41.24559342,22.79670975,8.343125734,27.61457109
E01027626,37.64044944,38.48314607,17.2752809,6.601123596
E01027627,33.25,39.25,22.625,4.875
E01027628,33.90663391,42.997543,18.42751843,4.668304668
E01027629,46.46153846,20.30769231,8.461538462,24.76923077
E01027630,49.51871658,20.96256684,6.631016043,22.88770053
E01027631,46.51493599,29.44523471,9.957325747,14.08250356
E01027632,39.27536232,39.71014493,13.62318841,7.391304348
E01027633,33.20561941,39.59131545,21.4559387,5.747126437
E01027634,31.21248499,42.4969988,21.2484994,5.042016807
E01027635,34.70588235,43.1372549,17.15686275,5
E01027636,32.33601841,39.93095512,22.55466053,5.178365938
E01027637,34.73557692,38.22115385,22.11538462,4.927884615
E01027638,50.91514143,29.28452579,7.820299501,11.98003328
E01027639,45.67474048,31.31487889,12.11072664,10.89965398
E01027640,48.22804314,26.19414484,7.858243451,17.71956857
E01027641,33.5443038,45.56962025,16.03375527,4.852320675
E01027642,37.87167449,41.31455399,17.2143975,3.599374022
E01027643,41.84397163,34.75177305,13.90070922,9.503546099
E01027644,40.86826347,34.88023952,12.5748503,11.67664671
E01027645,42.69005848,35.67251462,10.64327485,10.99415205
E01027646,32.23965763,43.50927247,17.40370899,6.847360913
E01027647,34.05063291,39.36708861,22.02531646,4.556962025
E01027648,45.46805349,25.55720654,9.063893016,19.91084695
E01027649,45.23536165,28.70264064,6.314580941,19.74741676
E01027650,43.89489954,30.13910355,8.655332303,17.31066461
E01027651,42.42928453,19.96672213,6.655574043,30.9484193
E01027652,48.03664921,28.40314136,8.115183246,15.44502618
E01027653,46.14395887,27.50642674,6.298200514,20.05141388
E01027654,36.76470588,39.91596639,15.12605042,8.193277311
E01027655,46.52777778,29.86111111,10.06944444,13.54166667
E01027656,50.7231405,19.52479339,4.132231405,25.61983471
E01027657,53.76884422,19.76549414,4.690117253,21.77554439
E01027658,50.64599483,21.70542636,2.713178295,24.93540052
E01027659,49.74093264,14.92227979,2.07253886,33.2642487
E01027660,41.06583072,33.69905956,10.81504702,14.4200627
E01027661,49.02912621,29.77346278,7.928802589,13.26860841
E01027662,39.68957871,41.90687361,12.19512195,6.208425721
E01027663,49.11717496,31.13964687,8.988764045,10.75441413
E01027665,36.88969259,37.61301989,18.08318264,7.414104882
E01027666,35.47523427,38.15261044,21.01740295,5.354752343
E01027667,30.65326633,44.5561139,20.77051926,4.020100503
E01027668,45.16129032,25.2454418,7.854137447,21.73913043
E01027669,43.13929314,21.82952183,4.158004158,30.87318087
E01027670,38.40361446,40.36144578,11.59638554,9.638554217
E01027671,36.45007924,41.0459588,14.10459588,8.399366086
E01027672,44.36310395,37.04245974,10.83455344,7.75988287
E01027673,46.12159329,19.28721174,6.708595388,27.88259958
E01027674,33.08823529,40.07352941,15.80882353,11.02941176
E01027675,39.77853492,40.11925043,11.41396934,8.688245315
E01027676,44.50784593,24.96433666,9.843081312,20.68473609
E01027677,55.29100529,18.51851852,5.158730159,21.03174603
E01027678,44.49901768,10.41257367,2.652259332,42.43614931
E01027679,50.76335878,22.39185751,4.198473282,22.64631043
E01027680,49.21465969,14.26701571,2.617801047,33.90052356
E01027681,35.39325843,35.95505618,21.76966292,6.882022472
E01027682,29.74504249,45.89235127,20.53824363,3.824362606
E01027683,36.61202186,44.67213115,14.48087432,4.234972678
E01027684,29.33104631,48.54202401,17.32418525,4.802744425
E01027685,49.29824561,26.84210526,6.842105263,17.01754386
E01027686,30.73593074,45.88744589,18.18181818,5.194805195
E01027687,36.61464586,42.97719088,14.64585834,5.762304922
E01027688,37.69338959,39.38115331,16.03375527,6.891701828
E01027689,54.57364341,20,3.565891473,21.86046512
E01027690,48.03767661,29.67032967,8.163265306,14.12872841
E01027691,47.1281296,31.22238586,9.278350515,12.37113402
E01027692,44.74153298,20.67736185,3.921568627,30.65953654
E01027693,35.40856031,37.48378729,21.66018158,5.447470817
E01027694,35.02024291,41.29554656,19.83805668,3.846153846
E01027695,34.50210379,43.47826087,17.25105189,4.76858345
E01027696,29.19161677,46.25748503,19.16167665,5.389221557
E01027697,46.92832765,33.61774744,8.361774744,11.09215017
E01027698,41.50943396,40.09433962,10.8490566,7.547169811
E01027699,29.50191571,50,15.13409962,5.363984674
E01027700,36.92307692,43.58974359,13.67521368,5.811965812
E01027701,36.20178042,39.16913947,19.58456973,5.044510386
E01027702,45.34883721,27.71317829,10.85271318,16.08527132
E01027703,32.25419664,42.08633094,18.94484412,6.714628297
E01027704,35.90225564,46.2406015,13.53383459,4.323308271
E01027705,44.87179487,29.1025641,7.435897436,18.58974359
E01027706,47.54953076,16.26694473,5.005213764,31.17831074
E01027707,52.28677379,26.0815822,7.045735476,14.58590853
E01027708,47.30639731,31.81818182,11.11111111,9.764309764
E01027709,42.30769231,35.34798535,11.35531136,10.98901099
E01027710,42.25352113,21.93158954,7.042253521,28.77263581
E01027711,43.19066148,26.45914397,9.143968872,21.20622568
E01027712,41.65261383,39.29173693,11.80438449,7.251264755
E01027713,48.06007509,22.65331665,7.634543179,21.65206508
E01027714,49.61340206,24.3556701,8.762886598,17.26804124
E01027715,44.15274463,36.27684964,9.785202864,9.785202864
E01027716,38.66231648,40.78303426,15.33442088,5.220228385
E01027717,41.96721311,37.37704918,10.49180328,10.16393443
