LSOA code,Less than 5km,5km to less than 20km,20km to less than 40km,40km and over,"Works mainly at an offshore installation, in no fixed place, or outside the UK",Works mainly from home
E01026855,31.32275132,8.35978836,4.656084656,2.857142857,8.253968254,44.55026455
E01026856,35.47094188,6.012024048,4.509018036,2.905811623,8.517034068,42.58517034
E01026857,30.66104079,9.142053446,3.094233474,2.672292546,9.00140647,45.42897328
E01026858,47.58220503,11.41199226,5.02901354,4.255319149,13.73307544,17.98839458
E01026859,40.50632911,8.227848101,6.803797468,2.848101266,12.1835443,29.43037975
E01026860,36.36363636,7.938540333,5.121638924,17.02944942,13.06017926,20.4865557
E01026861,44.36860068,13.48122867,5.119453925,4.948805461,15.18771331,16.89419795
E01026862,38.54961832,9.351145038,3.053435115,4.007633588,11.83206107,33.20610687
E01026863,42.14202561,8.963911525,4.307334109,3.143189756,11.64144354,29.80209546
E01026864,44.15243101,12.48357424,5.781865966,1.708278581,18.00262812,17.87122208
E01026865,44.83204134,11.36950904,6.201550388,3.617571059,18.4754522,15.50387597
E01026866,36.64529915,9.615384615,3.311965812,1.816239316,11.96581197,36.64529915
E01026867,44.64882943,11.70568562,5.852842809,3.177257525,21.23745819,13.37792642
E01026868,46.27118644,11.86440678,4.576271186,3.898305085,18.13559322,15.25423729
E01026869,50.5785124,14.54545455,4.462809917,0.991735537,15.37190083,14.04958678
E01026870,17.34104046,27.74566474,5.202312139,3.901734104,14.45086705,31.3583815
E01026871,14.7113594,27.74674115,4.841713222,4.096834264,14.33891993,34.26443203
E01026872,8.535402522,19.88360815,14.93695441,2.618816683,19.3986421,34.62657614
E01026873,15.46391753,14.604811,15.12027491,3.264604811,20.4467354,31.09965636
E01026874,8.648648649,18.64864865,14.72972973,3.648648649,20.81081081,33.51351351
E01026875,4.528301887,33.96226415,7.358490566,2.830188679,17.16981132,34.1509434
E01026876,5.497771174,27.04309064,7.429420505,3.120356612,18.57355126,38.33580981
E01026877,4.557640751,25.87131367,8.579088472,4.691689008,19.70509383,36.59517426
E01026878,5.610561056,34.98349835,7.590759076,3.300330033,16.50165017,32.01320132
E01026879,9.456740443,26.96177062,10.46277666,3.219315895,18.91348089,30.98591549
E01026880,8.950086059,27.88296041,8.2616179,3.442340792,15.31841652,36.14457831
E01026881,24.42748092,18.97491821,7.415485278,3.271537623,8.724100327,37.18647764
E01026883,25.16431925,24.78873239,5.258215962,3.755868545,11.07981221,29.95305164
E01026884,13.93072289,29.44277108,7.228915663,4.06626506,12.19879518,33.13253012
E01026885,12.78106509,27.81065089,4.970414201,3.668639053,14.9112426,35.85798817
E01026886,7.278481013,25.63291139,11.55063291,4.272151899,20.09493671,31.17088608
E01026887,5.834464043,25.37313433,16.96065129,2.442333786,18.04613297,31.34328358
E01026888,27.68273717,13.3748056,15.55209953,2.799377916,18.50699844,22.08398134
E01026889,26.31578947,13.74269006,16.22807018,2.631578947,14.47368421,26.60818713
E01026891,28.96725441,14.73551637,16.62468514,3.400503778,17.38035264,18.89168766
E01026892,16.86956522,24.17391304,14.43478261,2.608695652,17.04347826,24.86956522
E01026893,12.73344652,19.524618,15.28013582,3.904923599,17.65704584,30.89983022
E01026894,12.08112875,20.19400353,13.58024691,2.733686067,20.54673721,30.86419753
E01026895,11.61473088,32.71954674,7.507082153,2.83286119,15.86402266,29.46175637
E01026896,6.043956044,29.85347985,5.311355311,2.93040293,15.01831502,40.84249084
E01026897,4.480955937,34.35399552,6.273338312,3.211351755,14.2643764,37.41598208
E01026898,12.88888889,26.07407407,13.92592593,2.37037037,16.59259259,28.14814815
E01026899,9.885931559,26.10899873,12.4207858,3.422053232,18.50443599,29.65779468
E01026900,19.79695431,22.84263959,14.38240271,3.214890017,20.13536379,19.62774958
E01026901,18.69009585,24.44089457,14.2172524,3.514376997,16.77316294,22.36421725
E01026902,15.44117647,26.10294118,16.54411765,2.113970588,18.84191176,20.95588235
E01026903,8.333333333,31.15942029,5.434782609,2.173913043,17.93478261,34.96376812
E01026904,4.53125,30.15625,7.65625,2.5,17.65625,37.5
E01026905,16.48044693,29.60893855,8.659217877,2.793296089,16.20111732,26.25698324
E01026906,20.8499336,24.56839309,5.843293493,2.921646746,11.28818061,34.52855246
E01026907,16.62895928,27.94117647,6.108597285,2.375565611,12.1040724,34.84162896
E01026908,19.4721826,24.60770328,6.990014265,3.209700428,9.272467903,36.44793153
E01026909,7.4204947,32.33215548,13.25088339,3.71024735,16.7844523,26.50176678
E01026910,8.655126498,26.89747004,11.18508655,4.527296937,12.78295606,35.95206391
E01026911,10.52631579,30.14354067,11.32376396,3.668261563,15.94896332,28.3891547
E01026912,10.77844311,28.26347305,11.9760479,2.874251497,13.89221557,32.21556886
E01026913,7.281553398,34.34466019,6.310679612,2.063106796,14.80582524,35.19417476
E01026914,9.44386149,28.01678909,8.289611752,2.518363064,12.27701994,39.45435467
E01026915,7.49486653,32.44353183,7.289527721,3.18275154,12.11498973,37.47433265
E01026916,30.02159827,15.01079914,5.723542117,3.779697624,18.35853132,27.10583153
E01026917,29.85781991,23.06477093,6.003159558,3.475513428,18.16745656,19.43127962
E01026918,37.30964467,13.07106599,6.472081218,1.52284264,19.54314721,22.08121827
E01026919,6.131386861,39.27007299,5.839416058,2.919708029,17.81021898,28.02919708
E01026920,8.591065292,34.02061856,3.436426117,3.092783505,14.43298969,36.42611684
E01026921,19.27710843,29.94836489,4.991394148,2.237521515,14.28571429,29.25989673
E01026922,20.85470085,32.13675214,5.641025641,2.051282051,20,19.31623932
E01026924,25.65880721,18.30790569,5.547850208,1.941747573,18.03051318,30.51317614
E01026925,27.33755943,23.5340729,5.388272583,2.535657686,18.54199683,22.66244057
E01026927,7.934655776,33.3722287,6.767794632,2.333722287,14.23570595,35.35589265
E01026928,6.900212314,38.21656051,5.732484076,1.27388535,14.33121019,33.54564756
E01026929,6.64652568,27.49244713,7.854984894,2.567975831,16.16314199,39.27492447
E01026930,4.545454545,31.4171123,6.550802139,2.673796791,14.43850267,40.37433155
E01026931,24.32950192,18.00766284,16.09195402,3.639846743,19.73180077,18.19923372
E01026932,24.35158501,18.01152738,15.85014409,2.017291066,14.12103746,25.64841499
E01026934,21.47117296,13.71769384,22.6640159,3.37972167,16.30218688,22.46520875
E01026935,6.446540881,25.31446541,14.93710692,3.459119497,20.28301887,29.55974843
E01026936,6.731946144,31.57894737,6.976744186,2.080783354,14.56548348,38.06609547
E01026937,14.44723618,17.83919598,5.653266332,2.889447236,10.67839196,48.49246231
E01026938,11.18421053,34.77443609,5.169172932,2.913533835,14.84962406,31.10902256
E01026939,10.76555024,30.86124402,7.177033493,2.990430622,17.58373206,30.62200957
E01026940,11.96581197,33.80816714,6.267806268,3.323836657,16.334283,28.30009497
E01026941,5.448154657,30.75571178,4.920913884,2.811950791,14.23550088,41.82776801
E01026942,8.288288288,32.25225225,6.486486486,2.342342342,16.03603604,34.59459459
E01026943,6.265984655,24.42455243,17.39130435,3.452685422,18.9258312,29.53964194
E01026944,5.454545455,30.5785124,17.68595041,2.148760331,17.3553719,26.7768595
E01026947,7.906295754,32.21083455,5.270863836,4.099560761,17.27672035,33.23572474
E01026948,10.21582734,27.48201439,4.748201439,4.460431655,14.96402878,38.1294964
E01026949,45.33527697,12.82798834,8.163265306,3.935860058,12.82798834,16.90962099
E01026950,57.46835443,12.40506329,5.696202532,2.025316456,13.67088608,8.734177215
E01026951,57.22983257,11.87214612,5.631659056,1.674277017,14.76407915,8.828006088
E01026952,46.09375,13.15104167,5.989583333,2.734375,10.15625,21.875
E01026953,22.95597484,33.96226415,5.34591195,2.201257862,13.83647799,21.69811321
E01026954,26.2585034,34.55782313,8.571428571,2.448979592,14.69387755,13.46938776
E01026955,16.68984701,28.23365786,7.788595271,3.894297636,13.21279555,30.18080668
E01026956,20.23809524,34.69387755,6.887755102,3.146258503,14.11564626,20.91836735
E01026957,49.88505747,15.74712644,5.977011494,1.494252874,13.10344828,13.79310345
E01026958,52.28136882,14.06844106,5.703422053,3.422053232,12.07224335,12.45247148
E01026959,43.93358876,22.34993614,6.768837803,2.426564496,10.47254151,14.04853129
E01026960,57.56410256,12.43589744,7.435897436,2.435897436,11.41025641,8.717948718
E01026961,44.92537313,18.35820896,10.14925373,3.582089552,10.89552239,12.08955224
E01026962,47.44121715,15.76763485,7.745504841,2.074688797,11.61825726,15.3526971
E01026963,39.93902439,21.34146341,6.097560976,3.353658537,12.5,16.76829268
E01026965,47.01195219,18.99070385,7.569721116,3.320053121,13.81142098,9.296148738
E01026966,36.80124224,22.36024845,7.919254658,3.105590062,12.88819876,16.92546584
E01026967,50.71507151,12.76127613,7.700770077,3.190319032,13.31133113,12.32123212
E01026968,46.8503937,22.30971129,6.955380577,1.968503937,14.30446194,7.611548556
E01026969,51.67464115,13.99521531,7.177033493,2.272727273,12.20095694,12.67942584
E01026970,47.22222222,12.77777778,6.888888889,2.222222222,14.44444444,16.44444444
E01026971,46.56144307,12.17587373,6.200676437,2.254791432,12.96505073,19.8421646
E01026972,45.57613169,15.63786008,6.481481481,3.29218107,15.32921811,13.68312757
E01026973,46.45776567,14.03269755,7.765667575,2.452316076,13.76021798,15.53133515
E01026974,37.74954628,17.78584392,8.34845735,2.540834846,13.97459165,19.60072595
E01026975,46.2934947,19.21331316,7.715582451,3.328290469,10.59001513,12.85930408
E01026976,52.15366705,13.38766007,6.752037253,3.259604191,10.47729919,13.96973225
E01026979,18.13842482,23.74701671,8.353221957,3.341288783,13.8424821,32.57756563
E01026980,12.93213828,26.50448143,8.706786172,2.560819462,15.62099872,33.67477593
E01026981,45.69536424,14.73509934,7.947019868,1.490066225,11.09271523,19.0397351
E01026982,49.91554054,13.76689189,7.010135135,2.787162162,12.5,14.02027027
E01026983,50,16.14035088,5.789473684,1.929824561,11.75438596,14.38596491
E01026984,41.93912063,21.64599775,6.651634724,3.043968433,12.85231116,13.86696731
E01026985,31.7775571,22.84011917,7.447864945,3.972194638,13.80337637,20.15888779
E01026986,36.68789809,16.36942675,10.50955414,2.866242038,13.24840764,20.31847134
E01026987,33.92857143,17.67857143,10.35714286,4.107142857,11.25,22.67857143
E01026988,43.77358491,18.49056604,8.427672956,2.389937107,11.82389937,15.09433962
E01026989,31.13207547,18.19407008,9.973045822,4.312668464,13.47708895,22.91105121
E01026991,28.68719611,20.09724473,11.18314425,3.079416532,14.58670989,22.36628849
E01026992,36.64202746,18.1626188,10.45406547,3.379091869,12.98838437,18.37381204
E01026993,12.75964392,17.60633037,12.06726014,4.549950544,11.67161227,41.34520277
E01026994,11.71171171,18.73873874,10.99099099,4.324324324,14.23423423,40
E01026998,7.993730408,27.19435737,6.5830721,4.07523511,11.67711599,42.47648903
E01026999,17.01346389,16.15667075,15.2998776,4.895960832,13.46389229,33.17013464
E01027000,12.74382315,33.15994798,7.152145644,2.340702211,14.04421326,30.55916775
E01027001,10.28368794,29.07801418,5.939716312,3.634751773,10.28368794,40.78014184
E01027002,6.689734717,28.95040369,5.305651672,3.806228374,11.41868512,43.82929642
E01027003,12.11305518,34.18573351,4.710632571,4.441453567,14.80484522,29.74427995
E01027004,5.387931034,25.86206897,11.20689655,4.310344828,14.11637931,39.11637931
E01027005,5.462184874,23.1092437,10.84033613,5.210084034,11.2605042,44.11764706
E01027006,9.330143541,19.61722488,14.83253589,4.306220096,12.28070175,39.63317384
E01027007,35.26140156,15.57285873,10.45606229,3.559510567,15.35038932,19.79977753
E01027008,34.28047663,16.04032997,10.90742438,3.299725023,13.93217232,21.53987168
E01027009,42.35453315,17.45602165,10.1488498,2.571041949,13.93775372,13.53179973
E01027010,32.50414594,13.76451078,12.10613599,2.985074627,14.75953566,23.88059701
E01027011,6.478873239,31.45539906,8.356807512,2.0657277,10.14084507,41.50234742
E01027012,30.62827225,19.54624782,9.42408377,3.577661431,14.04886562,22.77486911
E01027013,47.55944931,19.89987484,7.759699625,2.753441802,12.39048811,9.637046308
E01027015,7.294832827,31.91489362,6.534954407,3.039513678,13.67781155,37.53799392
E01027016,5.837563452,29.06091371,7.868020305,3.553299492,11.80203046,41.87817259
E01027017,9.776833156,32.19978746,9.564293305,4.888416578,11.68969182,31.88097768
E01027018,11.82156134,27.88104089,5.501858736,4.089219331,12.49070632,38.21561338
E01027019,18.1042654,24.07582938,5.687203791,3.507109005,13.6492891,34.97630332
E01027020,16.34285714,25.14285714,6.628571429,2.857142857,14.51428571,34.51428571
E01027021,4.740406321,27.08803612,7.336343115,2.821670429,11.39954853,46.61399549
E01027022,6.486486486,32.86486486,5.081081081,3.135135135,12.54054054,39.89189189
E01027023,5.005005005,30.03003003,6.706706707,3.003003003,12.61261261,42.64264264
E01027024,7.009857612,24.31544359,9.419496166,3.723986857,14.7864184,40.74479737
E01027025,9.090909091,34.20454545,10,3.295454545,14.31818182,29.09090909
E01027026,7.506702413,15.63896336,16.62198391,5.09383378,12.7792672,42.35924933
E01027027,7.329105004,28.11839323,7.822410148,3.805496829,12.75546159,40.16913319
E01027028,6.434782609,25.82608696,12.52173913,4.434782609,17.73913043,33.04347826
E01027029,9.048361934,30.49921997,13.33853354,5.772230889,14.58658346,26.7550702
E01027030,6.639004149,20.74688797,12.65560166,4.045643154,14.93775934,40.97510373
E01027031,7.97824116,22.66545784,11.87669991,4.805077063,12.51133273,40.1631913
E01027032,8.286674132,30.68309071,8.846584546,4.255319149,11.19820829,36.73012318
E01027033,8.983957219,20,10.16042781,5.989304813,14.3315508,40.53475936
E01027034,22.41847826,27.17391304,11.54891304,2.309782609,15.48913043,21.05978261
E01027035,18.34733894,22.68907563,13.44537815,2.380952381,14.56582633,28.57142857
E01027037,16.09538003,20.41728763,13.26378539,3.204172876,13.33830104,33.68107303
E01027038,18.92744479,27.44479495,12.51314406,3.049421661,16.29863302,21.76656151
E01027039,21.41491396,26.95984704,11.18546845,2.198852772,15.10516252,23.13575526
E01027040,16.73773987,30.70362473,12.47334755,2.878464819,14.17910448,23.02771855
E01027041,24.1011984,31.29161119,11.31824234,3.595206391,14.51398136,15.17976032
E01027042,17.78221778,23.77622378,13.88611389,2.497502498,12.68731269,29.37062937
E01027043,4.448398577,27.84697509,9.87544484,6.049822064,13.61209964,38.16725979
E01027044,6.051873199,16.23439001,13.73679155,5.475504323,12.68011527,45.82132565
E01027045,5.331991952,30.28169014,9.456740443,3.521126761,14.08450704,37.32394366
E01027046,18.53233831,16.16915423,13.05970149,3.980099502,10.94527363,37.31343284
E01027047,29.67625899,15.82733813,10.61151079,4.136690647,12.94964029,26.79856115
E01027048,23.53780314,16.69044223,9.415121255,2.710413695,11.12696148,36.5192582
E01027049,28.21670429,14.67268623,10.60948081,5.191873589,7.900677201,33.40857788
E01027050,4.483837331,22.62773723,10.01042753,5.109489051,13.97288843,43.79562044
E01027051,13.50364964,28.55839416,13.50364964,2.372262774,17.15328467,24.90875912
E01027052,12.42158093,26.47427854,13.9272271,4.140526976,17.31493099,25.72145546
E01027053,11.65289256,24.04958678,16.19834711,4.132231405,14.38016529,29.58677686
E01027054,14.0077821,27.82101167,11.86770428,3.112840467,18.6770428,24.51361868
E01027055,12.67387944,30.29366306,13.29211747,3.70942813,17.61978362,22.41112828
E01027056,18.37016575,32.59668508,9.53038674,3.729281768,17.54143646,18.2320442
E01027057,10.21459227,27.29613734,14.07725322,4.291845494,13.99141631,30.12875536
E01027058,23.78580324,22.78953923,14.19676214,4.98132005,16.06475716,18.18181818
E01027059,25.19509476,25.75250836,12.37458194,2.787068004,15.38461538,18.50613155
E01027060,25.73726542,26.36282395,12.7792672,2.234137623,16.71134942,16.17515639
E01027061,18.3127572,24.55418381,15.9122085,2.537722908,15.9122085,22.77091907
E01027062,21.97614991,21.72061329,14.99148211,3.662691652,14.39522998,23.25383305
E01027063,19.16488223,21.62740899,11.45610278,3.211991435,14.13276231,30.40685225
E01027064,22.79792746,22.27979275,11.39896373,2.849740933,14.11917098,26.55440415
E01027065,23.86706949,25.47834844,12.89023162,3.021148036,17.01913394,17.72406848
E01027066,14.34184676,23.87033399,12.86836935,4.027504912,13.45776031,31.43418468
E01027067,19.31216931,24.6031746,13.0952381,3.042328042,15.74074074,24.20634921
E01027069,15.6097561,25.97560976,13.7804878,4.024390244,17.92682927,22.68292683
E01027070,18.38926174,27.7852349,13.42281879,2.013422819,17.85234899,20.53691275
E01027071,21.47937411,27.02702703,11.23755334,3.698435277,15.64722617,20.91038407
E01027072,33.83152174,25.4076087,10.32608696,1.902173913,16.16847826,12.36413043
E01027073,22.17860648,23.65063788,11.87438665,2.84592738,16.29048086,23.15996075
E01027074,8.52557673,22.86860582,11.33400201,2.808425276,15.64694082,38.81644935
E01027075,15.03150315,29.25292529,10.1710171,3.420342034,14.67146715,27.45274527
E01027076,15.40540541,29.27927928,9.54954955,4.234234234,17.47747748,24.05405405
E01027078,9.509202454,34.96932515,9.100204499,3.680981595,12.88343558,29.85685072
E01027079,33.99800598,22.43270189,6.879361914,2.791625125,11.56530409,22.333001
E01027080,31.3034188,20.08547009,6.303418803,2.670940171,14.74358974,24.89316239
E01027081,36.67117727,28.82273342,6.49526387,2.300405954,15.0202977,10.69012179
E01027082,41.76072235,19.52595937,4.514672686,2.37020316,18.05869074,13.76975169
E01027083,37.97468354,28.16455696,6.329113924,2.689873418,13.92405063,10.91772152
E01027084,26.66666667,22.25108225,7.792207792,3.636363636,14.45887446,25.19480519
E01027085,32.34100135,22.32746955,7.307171854,4.059539919,13.12584574,20.83897158
E01027086,23.42857143,24.38095238,8.380952381,2.952380952,14.85714286,26
E01027087,25.21294719,27.08688245,6.984667802,3.747870528,14.31005111,22.65758092
E01027088,31.22362869,23.62869198,5.485232068,2.250351617,11.81434599,25.59774965
E01027089,31.15808824,20.95588235,8.180147059,2.757352941,12.13235294,24.81617647
E01027090,12.004662,25.52447552,7.575757576,3.496503497,15.61771562,35.78088578
E01027091,21.32097335,30.12746234,6.141367323,2.896871379,15.87485516,23.63847045
E01027092,18.49836779,33.62350381,6.093579978,3.155603917,16.64853101,21.98041349
E01027094,11.37026239,31.92419825,8.60058309,5.247813411,14.72303207,28.13411079
E01027095,14.75609756,36.58536585,8.292682927,3.048780488,16.34146341,20.97560976
E01027096,32.87197232,19.72318339,6.228373702,2.76816609,17.12802768,21.28027682
E01027097,34.97884344,24.40056417,7.898448519,3.808180536,11.56558533,17.348378
E01027098,31.74061433,20.81911263,6.825938567,1.535836177,16.55290102,22.52559727
E01027099,36.67664671,19.61077844,5.538922156,3.143712575,15.41916168,19.61077844
E01027100,38.16425121,21.01449275,4.347826087,3.623188406,13.52657005,19.3236715
E01027102,20.0845666,35.20084567,6.236786469,2.642706131,16.91331924,18.9217759
E01027103,9.01126408,33.7922403,6.257822278,4.130162703,13.76720901,33.04130163
E01027104,38.48039216,22.05882353,6.209150327,2.777777778,14.95098039,15.52287582
E01027105,43.3170049,22.39328202,6.228131561,3.21903429,12.87613716,11.96641008
E01027106,41.87725632,26.80505415,5.59566787,1.895306859,14.16967509,9.657039711
E01027107,14.08,34.72,7.84,2.88,19.2,21.28
E01027108,13.6286201,27.93867121,7.836456559,3.407155026,16.18398637,31.00511073
E01027109,13.53637902,35.53299492,6.937394247,3.045685279,17.9357022,23.01184433
E01027111,39.68646865,20.54455446,4.867986799,1.897689769,13.03630363,19.9669967
E01027112,39.96710526,23.60197368,6.085526316,2.220394737,13.89802632,14.22697368
E01027113,31.68402778,17.27430556,6.076388889,2.777777778,10.32986111,31.85763889
E01027114,36.66260658,19.36662607,5.846528624,3.045066991,14.49451888,20.58465286
E01027115,29.83706721,20.46843177,7.535641548,1.83299389,12.93279022,27.39307536
E01027116,30.23634882,19.39690302,6.927465363,4.645476773,12.06193969,26.73186634
E01027117,40.54758801,18.6440678,5.867014342,2.21642764,12.25554107,20.46936115
E01027119,15.19795658,31.80076628,4.214559387,3.0651341,15.3256705,30.39591315
E01027120,26.77824268,23.84937238,6.555090656,3.068340307,13.66806137,26.08089261
E01027121,21.24311566,22.10857592,8.182533438,3.619197482,11.01494886,33.83162864
E01027122,29.73977695,20.44609665,7.249070632,1.858736059,17.47211896,23.23420074
E01027123,12.07133059,35.66529492,8.367626886,3.017832647,17.00960219,23.86831276
E01027125,22.88228823,27.39273927,7.920792079,3.520352035,15.51155116,22.77227723
E01027126,18.96407686,30.49289891,7.435254804,2.923976608,14.03508772,26.1487051
E01027127,41.39650873,24.43890274,3.6159601,2.493765586,16.20947631,11.84538653
E01027128,40.87882823,21.70439414,5.059920107,2.796271638,15.71238349,13.8482024
E01027129,6.198723792,20.05469462,11.39471285,2.370100273,15.67912489,44.30264357
E01027130,33.71169126,24.85811578,7.037457435,4.086265607,12.14528944,18.16118048
E01027131,39.45044161,23.06182532,5.888125613,1.766437684,14.42590775,15.40726202
E01027132,43.87047032,14.26368543,6.090979183,3.161141095,12.64456438,19.9691596
E01027133,41.63014899,14.02278703,4.645048203,2.191060473,13.58457493,23.92638037
E01027134,40.22346369,16.48044693,5.2141527,2.979515829,13.59404097,21.50837989
E01027135,35.72895277,10.16427105,5.646817248,1.437371663,12.52566735,34.49691992
E01027136,37.08086785,11.53846154,5.128205128,3.353057199,13.31360947,29.58579882
E01027137,31.87878788,24,7.151515152,4.121212121,19.15151515,13.6969697
E01027138,25.281602,21.27659574,8.010012516,3.504380476,15.26908636,26.6583229
E01027139,30.97142857,19.42857143,7.885714286,3.885714286,15.65714286,22.17142857
E01027140,25.09363296,29.58801498,7.365792759,3.370786517,19.85018727,14.73158552
E01027141,19.71580817,21.93605684,7.460035524,3.197158082,11.81172291,35.87921847
E01027142,21.27071823,29.14364641,5.939226519,4.834254144,13.39779006,25.41436464
E01027143,29.60609911,19.56797967,3.557814485,3.049555273,16.39135959,27.82719187
E01027144,27.41477273,20.3125,6.392045455,2.414772727,14.63068182,28.83522727
E01027145,34.06896552,17.24137931,5.24137931,2.75862069,16.68965517,24
E01027146,27.94117647,19.51871658,6.417112299,3.609625668,17.2459893,25.26737968
E01027147,33.33333333,18.32298137,4.865424431,3.105590062,17.70186335,22.67080745
E01027148,29.57920792,19.8019802,4.207920792,1.608910891,17.07920792,27.72277228
E01027149,37.84665579,19.24959217,5.546492659,2.283849918,13.70309951,21.37030995
E01027151,43.3908046,13.12260536,6.609195402,3.544061303,17.33716475,15.99616858
E01027152,43.140965,19.20529801,3.216650899,3.311258278,17.97540208,13.15042573
E01027153,45.03424658,16.69520548,5.393835616,2.996575342,14.89726027,14.98287671
E01027154,44.9533503,13.40118745,6.700593723,3.647158609,17.72688719,13.57082273
E01027155,42.39529758,15.87068332,6.245407788,2.645113887,15.87068332,16.97281411
E01027156,44.06779661,10.93990755,10.01540832,2.773497689,16.02465331,16.17873652
E01027158,42.94403893,10.4622871,9.489051095,4.257907543,12.28710462,20.55961071
E01027159,28.25768668,14.49487555,5.856515373,2.196193265,18.59443631,30.60029283
E01027160,34.57117595,10.52166225,6.896551724,4.50928382,14.67727675,28.82404951
E01027161,42.43697479,12.60504202,6.862745098,3.641456583,16.52661064,17.92717087
E01027162,32.2851153,15.30398323,7.651991614,3.668763103,14.2557652,26.83438155
E01027163,23.23651452,13.96957123,8.022130014,2.766251729,15.76763485,36.23789765
E01027164,30.72970195,13.25796506,8.530318602,4.008221994,13.56628983,29.90750257
E01027165,25.10067114,11.94630872,7.11409396,2.684563758,13.69127517,39.46308725
E01027166,28.33001988,14.91053678,9.642147117,2.485089463,12.42544732,32.20675944
E01027167,22.265625,16.53645833,9.114583333,3.515625,11.328125,37.23958333
E01027168,45.01216545,18.12652068,5.96107056,3.406326034,13.38199513,14.11192214
E01027169,38.05970149,13.55721393,4.47761194,2.611940299,13.93034826,27.36318408
E01027170,46.31449631,12.8992629,4.422604423,4.545454545,17.07616708,14.74201474
E01027171,36.23188406,21.47562582,5.006587615,3.689064559,13.43873518,20.15810277
E01027172,36.39751553,10.80745342,5.962732919,1.863354037,15.0310559,29.9378882
E01027173,38.18393481,14.31897555,5.704307334,2.677532014,16.99650757,22.11874272
E01027174,14.62184874,27.56302521,6.386554622,4.537815126,13.78151261,33.1092437
E01027175,18.52272727,39.31818182,5,2.272727273,15.22727273,19.65909091
E01027176,15.61643836,36.02739726,6.164383562,2.876712329,15.06849315,24.24657534
E01027177,20.26315789,38.42105263,5.394736842,5.526315789,14.73684211,15.65789474
E01027178,18.04733728,36.78500986,8.382642998,3.15581854,16.27218935,17.35700197
E01027179,37.66233766,14.63203463,7.272727273,3.116883117,16.19047619,21.12554113
E01027180,34.25287356,13.67816092,4.827586207,2.873563218,15.17241379,29.1954023
E01027181,34.0218712,17.61846902,5.832320778,2.916160389,15.30984204,24.30133657
E01027182,34.92822967,16.26794258,6.698564593,3.827751196,13.71610845,24.56140351
E01027183,27.8779473,18.5852982,5.963938974,3.74479889,16.78224688,27.04576976
E01027184,36.86635945,15.55299539,4.953917051,3.571428571,12.44239631,26.61290323
E01027185,39.28571429,13.81987578,4.968944099,3.726708075,15.37267081,22.82608696
E01027186,36.84210526,11.04231166,5.15995872,3.095975232,12.17750258,31.68214654
E01027187,36.8221942,12.23203026,6.30517024,2.90037831,14.24968474,27.49054224
E01027188,42.06268959,14.15571284,5.763397371,3.437815976,15.97573306,18.60465116
E01027189,41.03375527,15.71729958,4.535864979,2.426160338,15.50632911,20.78059072
E01027190,32.90322581,15.48387097,4.903225806,2.580645161,14.83870968,29.29032258
E01027191,35.83406884,14.7396293,5.648720212,3.353927626,16.0635481,24.36010591
E01027192,41.08618654,17.11924439,4.840613932,3.423848878,13.2231405,20.30696576
E01027193,28.22580645,16.53225806,5.107526882,3.225806452,17.33870968,29.56989247
E01027194,28.61491629,15.67732116,5.631659056,2.587519026,17.65601218,29.8325723
E01027195,34.44700461,30.76036866,4.723502304,2.880184332,16.01382488,11.17511521
E01027196,27.40641711,30.48128342,6.14973262,4.010695187,15.64171123,16.31016043
E01027197,24.27586207,31.72413793,6.482758621,1.517241379,16.27586207,19.72413793
E01027198,35.90333717,25.43153049,5.638665132,4.14269275,16.570771,12.31300345
E01027199,24.73498233,36.04240283,8.657243816,3.533568905,16.43109541,10.60070671
E01027200,18.41746248,37.51705321,7.094133697,2.319236016,17.3260573,17.3260573
E01027201,27.79220779,12.29437229,6.060606061,3.896103896,12.20779221,37.74891775
E01027202,23.521682,12.3521682,7.227332457,2.496714849,11.56373193,42.83837057
E01027203,25.2699784,15.55075594,7.235421166,2.591792657,10.36717063,38.98488121
E01027204,29.02869757,14.45916115,6.732891832,2.759381898,12.36203091,34.65783664
E01027205,23.35423197,15.04702194,8.150470219,2.664576803,9.952978056,40.830721
E01027207,23.49304482,19.31993818,4.945904173,3.70942813,20.86553323,27.66615147
E01027208,19.33842239,23.66412214,7.251908397,3.435114504,15.01272265,31.29770992
E01027209,20.9929078,24.39716312,7.659574468,3.120567376,14.89361702,28.93617021
E01027210,29.45326279,19.04761905,6.349206349,2.469135802,17.6366843,25.04409171
E01027211,20.92651757,21.72523962,7.028753994,3.674121406,17.8913738,28.75399361
E01027212,20.5630355,28.15177479,7.58873929,2.203182375,14.32068543,27.17258262
E01027213,29.3081761,19.62264151,6.540880503,3.396226415,16.22641509,24.90566038
E01027214,37.30929265,20.110957,7.628294036,3.606102635,17.3370319,14.00832178
E01027215,26.38888889,19.72222222,5.555555556,2.638888889,19.58333333,26.11111111
E01027216,33.33333333,17.81781782,6.606606607,3.703703704,12.51251251,26.02602603
E01027217,27.12985939,18.27956989,6.947890819,3.722084367,13.31679074,30.6038048
E01027218,36.60477454,16.04774536,5.702917772,1.856763926,17.37400531,22.4137931
E01027219,36.67054715,16.64726426,5.587892899,3.958090803,16.41443539,20.7217695
E01027220,37.55942948,13.62916006,6.497622821,3.486529319,17.11568938,21.71156894
E01027221,29.24424973,23.11062432,5.69550931,2.73822563,13.36254107,25.84884995
